日期,開盤,收盤,現金,持股,持股價值,總價值,報酬率,動作,交易信號,買入機率,賣出機率
2021-03-15,1854.08667,1791.702271,17.41706601934152,6232,11165888.552872,11165905.96993802,10.16590596993802,buy,,0.5605,0.045
2021-03-16,1792.413818,1806.971802,17.41706601934152,6232,11261048.270064,11261065.68713002,10.261065687130019,buy,,0.748,0.016200000000000003
2021-03-17,1807.056152,1823.449341,17.41706601934152,6232,11363736.293112,11363753.71017802,10.363753710178019,buy,,0.4362,0.1361
2021-03-18,1823.158447,1782.855103,17.41706601934152,6232,11110753.001896001,11110770.41896202,10.110770418962021,buy,,0.7132,0.0698
2021-03-19,1782.568726,1817.624146,17.41706601934152,6232,11327433.677872,11327451.09493802,10.32745109493802,buy,,0.7006,0.0446
2021-03-20,1817.522705,1812.634644,17.41706601934152,6232,11296339.101408,11296356.518474018,10.296356518474019,buy,,0.5318,0.20190000000000002
2021-03-21,1812.606567,1788.217041,17.41706601934152,6232,11144168.599512001,11144186.01657802,10.14418601657802,buy,,0.7361,0.0788
2021-03-22,1788.362183,1691.333984,17.41706601934152,6232,10540393.388288,10540410.80535402,9.54041080535402,buy,,0.9973000000000001,0.0007000000000000001
2021-03-23,1690.871826,1678.650146,17.41706601934152,6232,10461347.709872,10461365.126938019,9.461365126938018,buy,,0.9992,0.0001
2021-03-24,1678.002563,1593.413452,17.41706601934152,6232,9930152.632864,9930170.04993002,8.93017004993002,buy,,0.9986,0.0002
2021-03-25,1593.123291,1595.359253,17.41706601934152,6232,9942278.864696,9942296.281762019,8.942296281762019,buy,,0.9969,0.0003
2021-03-26,1595.210083,1702.842041,17.41706601934152,6232,10612111.599512001,10612129.01657802,9.61212901657802,buy,,0.998,0.0001
2021-03-27,1703.036133,1716.494629,17.41706601934152,6232,10697194.527928,10697211.94499402,9.69721194499402,buy,,0.9962000000000001,0.0001
2021-03-28,1716.40564,1691.355957,17.41706601934152,6232,10540530.324024,10540547.741090018,9.540547741090018,buy,,0.997,0.0001
2021-03-29,1691.263184,1819.684937,17.41706601934152,6232,11340276.527384,11340293.944450019,10.34029394445002,buy,,0.8726999999999999,0.0024
2021-03-30,1819.466309,1846.033691,17.41706601934152,6232,11504481.962312,11504499.379378019,10.50449937937802,buy,,0.6026,0.026600000000000002
2021-03-31,1846.098267,1918.362061,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,sell,0.1,0.6701999999999999
2021-04-01,1919.157227,1977.276855,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.006500000000000001,0.9698
2021-04-02,1976.932739,2143.225586,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0,0.9974
2021-04-03,2142.895996,2028.422485,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0001,0.9915
2021-04-04,2027.671265,2093.122803,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0001,0.9709
2021-04-05,2093.260742,2107.887207,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0,0.9943000000000001
2021-04-06,2109.493164,2118.378906,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0,0.9982
2021-04-07,2117.728516,1971.077271,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0001,0.9655
2021-04-08,1969.133179,2088.57373,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0001,0.9128000000000001
2021-04-09,2088.772217,2072.108887,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0002,0.9556
2021-04-10,2071.111572,2135.942139,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0,0.9621
2021-04-11,2136.156982,2157.656982,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0,0.9811
2021-04-12,2157.361816,2139.353271,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0001,0.9462
2021-04-13,2139.364258,2299.187744,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0,0.9978
2021-04-14,2299.3479,2435.10498,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0,0.9994
2021-04-15,2436.034668,2519.116211,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0,0.9993000000000001
2021-04-16,2516.601807,2431.946533,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0,0.9959
2021-04-17,2429.980957,2344.89502,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0,0.9967
2021-04-18,2346.452393,2237.136963,11943161.988059921,0,0.0,11943161.988059921,10.943161988059922,sell,,0.0,0.998
2021-04-19,2238.032715,2166.188721,910.472629506141,5516,11948696.985036,11949607.457665507,10.949607457665508,buy,buy,0.8728,0.0003
2021-04-20,2161.939453,2330.210938,910.472629506141,5516,12853443.534008,12854354.006637506,11.854354006637505,buy,,0.8853,0.0001
2021-04-21,2331.160156,2364.751709,910.472629506141,5516,13043970.426844,13044880.899473507,12.044880899473506,buy,,0.9036,0.0
2021-04-22,2357.871094,2403.535156,910.472629506141,5516,13257899.920496,13258810.393125506,12.258810393125506,buy,,0.833,0.0001
2021-04-23,2401.256348,2363.586182,910.472629506141,5516,13037541.379912,13038451.852541506,12.038451852541506,buy,,0.7112,0.0001
2021-04-24,2367.199219,2211.625732,910.472629506141,5516,12199327.537712,12200238.010341506,11.200238010341506,buy,,0.8451000000000001,0.0002
2021-04-25,2214.413818,2316.05957,910.472629506141,5516,12775384.588119999,12776295.060749505,11.776295060749504,buy,,0.8487,0.0002
2021-04-26,2319.478027,2534.481689,910.472629506141,5516,13980200.996524,13981111.469153507,12.981111469153507,buy,,0.764,0.0008
2021-04-27,2534.03125,2662.865234,910.472629506141,5516,14688364.630743999,14689275.103373505,13.689275103373506,hold,,0.3883,0.0106
2021-04-28,2664.685547,2746.380127,910.472629506141,5516,15149032.780531999,15149943.253161505,14.149943253161505,hold,,0.2903,0.20440000000000003
2021-04-29,2748.649658,2756.876953,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,sell,0.0739,0.5927
2021-04-30,2757.734131,2773.207031,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0808,0.6640999999999999
2021-05-01,2772.838379,2945.892822,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0019,0.9490999999999999
2021-05-02,2945.560059,2952.056152,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0009,0.9690000000000001
2021-05-03,2951.175781,3431.086182,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.9948
2021-05-04,3431.131592,3253.629395,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0001,0.9840000000000001
2021-05-05,3240.554688,3522.783203,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.9965999999999999
2021-05-06,3524.930908,3490.880371,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.9975
2021-05-07,3490.105225,3484.729004,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.9981
2021-05-08,3481.988037,3902.647705,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.9979
2021-05-09,3911.463135,3928.844727,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.9987
2021-05-10,3924.41333,3952.293945,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.9989
2021-05-11,3948.271973,4168.701172,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.9993000000000001
2021-05-12,4174.635742,3785.848633,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.9956
2021-05-13,3828.918457,3715.148438,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.973
2021-05-14,3720.122314,4079.057373,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.9941
2021-05-15,4075.95166,3638.12207,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.9504
2021-05-16,3641.830811,3587.506104,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0,0.9608
2021-05-17,3581.343018,3282.397705,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0001,0.9922
2021-05-18,3276.872314,3380.070068,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0001,0.9829000000000001
2021-05-19,3382.657227,2460.679199,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.011699999999999999,0.9411
2021-05-20,2439.638672,2784.294189,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0038,0.878
2021-05-21,2772.341309,2430.621338,15190895.32163561,0,0.0,15190895.32163561,14.19089532163561,sell,,0.0317,0.9072
2021-05-22,2436.014648,2295.705566,55.73743246681988,6600,15151656.7356,15151712.473032467,14.151712473032466,buy,buy,0.4457,0.2942
2021-05-23,2298.367188,2109.579834,55.73743246681988,6600,13923226.9044,13923282.641832467,12.923282641832467,buy,,0.8234,0.040999999999999995
2021-05-24,2099.936035,2643.591064,55.73743246681988,6600,17447701.022400003,17447756.75983247,16.447756759832473,hold,,0.33159999999999995,0.0616
2021-05-25,2649.033203,2706.628906,55.73743246681988,6600,17863750.7796,17863806.517032467,16.863806517032465,hold,,0.22329999999999997,0.18719999999999998
2021-05-26,2707.052734,2888.69873,19038653.131324865,0,0.0,19038653.131324865,18.038653131324864,sell,sell,0.0453,0.6251
2021-05-27,2888.752441,2736.488525,19038653.131324865,0,0.0,19038653.131324865,18.038653131324864,sell,,0.0149,0.8698
2021-05-28,2742.468994,2419.90625,19038653.131324865,0,0.0,19038653.131324865,18.038653131324864,hold,,0.2257,0.0746
2021-05-29,2414.067139,2279.51416,1521.9242290817201,8344,19020266.151040003,19021788.075269084,18.021788075269086,buy,buy,0.9623,0.0018
2021-05-30,2278.288818,2390.30542,1521.9242290817201,8344,19944708.424480002,19946230.348709084,18.946230348709083,buy,,0.9123,0.0006
2021-05-31,2387.198486,2714.945312,1521.9242290817201,8344,22653503.683328,22655025.60755708,21.655025607557082,buy,,0.6964,0.0060999999999999995
2021-06-01,2707.560547,2633.518311,1521.9242290817201,8344,21974076.786983997,21975598.71121308,20.975598711213078,hold,,0.3882,0.07980000000000001
2021-06-02,2634.456055,2706.125,1521.9242290817201,8344,22579907.0,22581428.92422908,21.581428924229083,hold,,0.2871,0.1805
2021-06-03,2708.376221,2855.126465,23807738.811967947,0,0.0,23807738.811967947,22.807738811967948,sell,sell,0.0783,0.7073999999999999
2021-06-04,2857.165527,2688.195068,23807738.811967947,0,0.0,23807738.811967947,22.807738811967948,sell,,0.085,0.642
2021-06-05,2691.619385,2630.576904,23807738.811967947,0,0.0,23807738.811967947,22.807738811967948,sell,,0.0889,0.5205
2021-06-06,2629.748779,2715.092773,23807738.811967947,0,0.0,23807738.811967947,22.807738811967948,hold,,0.2234,0.3264
2021-06-07,2713.047363,2590.263184,23807738.811967947,0,0.0,23807738.811967947,22.807738811967948,hold,,0.2952,0.175
2021-06-08,2594.602295,2517.438721,2277.6971273459494,9470,23840144.68787,23842422.384997346,22.842422384997345,buy,buy,0.7937000000000001,0.0189
2021-06-09,2510.199219,2608.26709,2277.6971273459494,9470,24700289.342299998,24702567.039427344,23.702567039427343,buy,,0.4984,0.0183
2021-06-10,2611.142578,2471.518555,2277.6971273459494,9470,23405280.71585,23407558.412977345,22.407558412977345,buy,,0.7539,0.1014
2021-06-11,2472.858887,2353.768799,2277.6971273459494,9470,22290190.52653,22292468.223657347,21.292468223657348,buy,,0.9845,0.0013
2021-06-12,2354.752197,2372.484375,2277.6971273459494,9470,22467427.03125,22469704.728377346,21.469704728377344,buy,,0.9947,0.0006
2021-06-13,2372.690186,2508.391602,2277.6971273459494,9470,23754468.47094,23756746.168067347,22.756746168067348,buy,,0.8404,0.0013
2021-06-14,2508.770508,2537.891113,2277.6971273459494,9470,24033828.84011,24036106.537237346,23.036106537237345,buy,,0.8768,0.0053
2021-06-15,2587.762695,2610.936768,2277.6971273459494,9470,24725571.19296,24727848.890087347,23.727848890087348,buy,,0.8356,0.0103
2021-06-16,2544.864746,2367.663574,2277.6971273459494,9470,22421774.045780003,22424051.74290735,21.42405174290735,buy,,0.9911,0.0002
2021-06-17,2367.306396,2372.001953,2277.6971273459494,9470,22462858.494909998,22465136.192037344,21.465136192037345,buy,,0.9911,0.0004
2021-06-18,2374.586914,2231.733154,39.3528455144492,9471,21136744.701534,21136784.054379515,20.136784054379515,buy,buy,0.9956,0.0002
2021-06-19,2235.15918,2178.499023,39.3528455144492,9471,20632564.246833,20632603.599678516,19.632603599678518,buy,,0.9853000000000001,0.0003
2021-06-20,2171.337891,2246.364502,39.3528455144492,9471,21275318.198442,21275357.551287517,20.275357551287517,buy,,0.9831,0.0008
2021-06-21,2245.317871,1888.44751,39.3528455144492,9471,17885486.36721,17885525.720055517,16.885525720055515,buy,,0.9842,0.0003
2021-06-22,1886.667603,1874.950073,39.3528455144492,9471,17757652.141383,17757691.494228516,16.757691494228517,buy,,0.9951000000000001,0.0
2021-06-23,1878.625,1989.736328,39.3528455144492,9471,18844792.762488,18844832.115333516,17.844832115333517,buy,,0.9799,0.0001
2021-06-24,1968.957397,1988.456299,39.3528455144492,9471,18832669.607829,18832708.960674517,17.832708960674516,buy,,0.9823999999999999,0.0001
2021-06-25,1989.21582,1813.217285,39.3528455144492,9471,17172980.906235,17173020.259080514,16.173020259080513,buy,,0.9992,0.0
2021-06-26,1810.884277,1829.239258,39.3528455144492,9471,17324725.012518,17324764.365363516,16.324764365363517,buy,,0.9984000000000001,0.0
2021-06-27,1830.996948,1978.894653,39.3528455144492,9471,18742111.258563,18742150.611408517,17.742150611408515,buy,,0.9765999999999999,0.0
2021-06-28,1981.386475,2079.657471,39.3528455144492,9471,19696435.907841,19696475.260686517,18.696475260686515,buy,,0.9443,0.0013
2021-06-29,2083.44873,2160.768311,39.3528455144492,9471,20464636.673481,20464676.026326515,19.464676026326515,buy,,0.8826,0.0012
2021-06-30,2164.216309,2274.547607,39.3528455144492,9471,21542240.385897,21542279.738742515,20.542279738742515,hold,,0.4731,0.003
2021-07-01,2274.397461,2113.605469,39.3528455144492,9471,20017957.396899,20017996.749744516,19.017996749744515,buy,,0.7541,0.0036
2021-07-02,2109.892578,2150.040283,39.3528455144492,9471,20363031.520292997,20363070.873138513,19.363070873138515,buy,,0.7147,0.0037
2021-07-03,2150.834961,2226.114258,39.3528455144492,9471,21083528.137518,21083567.490363516,20.083567490363517,buy,,0.8229000000000001,0.0008
2021-07-04,2226.550293,2321.724121,39.3528455144492,9471,21989049.149991002,21989088.502836518,20.98908850283652,hold,,0.2959,0.0005
2021-07-05,2321.922852,2198.58252,39.3528455144492,9471,20822775.046919998,20822814.399765514,19.822814399765512,buy,,0.525,0.0015
2021-07-06,2197.919434,2324.679443,39.3528455144492,9471,22017039.004653,22017078.357498515,21.017078357498516,hold,,0.46990000000000004,0.0005
2021-07-07,2323.208496,2315.161865,39.3528455144492,9471,21926898.023415,21926937.376260515,20.926937376260515,hold,,0.4984,0.0007000000000000001
2021-07-08,2317.949219,2120.026367,39.3528455144492,9471,20078769.721857,20078809.074702516,19.078809074702516,buy,,0.9884999999999999,0.0002
2021-07-09,2115.573975,2146.692383,39.3528455144492,9471,20331323.559393,20331362.912238516,19.331362912238514,buy,,0.9270999999999999,0.0022
2021-07-10,2146.999756,2111.403564,39.3528455144492,9471,19997103.154644,19997142.507489517,18.997142507489517,buy,,0.9982,0.0
2021-07-11,2110.875732,2139.664795,39.3528455144492,9471,20264765.273445003,20264804.62629052,19.26480462629052,buy,,0.9933,0.0001
2021-07-12,2140.506836,2036.721069,39.3528455144492,9471,19289785.244498998,19289824.597344514,18.289824597344513,buy,,0.9983,0.0003
2021-07-13,2034.098389,1940.083984,39.3528455144492,9471,18374535.412464,18374574.765309516,17.374574765309518,buy,,0.9991,0.0001
2021-07-14,1941.167847,1994.331299,39.3528455144492,9471,18888311.732829,18888351.085674517,17.88835108567452,buy,,0.9991,0.0
2021-07-15,1994.712036,1911.175659,39.3528455144492,9471,18100744.666389,18100784.019234516,17.100784019234517,buy,,0.9994,0.0
2021-07-16,1916.598389,1880.382935,39.3528455144492,9471,17809106.777385,17809146.130230516,16.809146130230516,buy,,0.9994,0.0
2021-07-17,1876.881348,1898.825195,39.3528455144492,9471,17983773.421845,17983812.774690516,16.983812774690517,buy,,0.9994,0.0
2021-07-18,1900.194336,1895.552124,39.3528455144492,9471,17952774.166404,17952813.519249517,16.952813519249517,buy,,0.9991,0.0
2021-07-19,1893.053589,1817.296631,39.3528455144492,9471,17211616.392201,17211655.745046515,16.211655745046514,buy,,0.9998,0.0
2021-07-20,1819.082031,1787.510742,39.3528455144492,9471,16929514.237482,16929553.590327516,15.929553590327517,buy,,0.9998,0.0
2021-07-21,1786.276245,1990.970825,39.3528455144492,9471,18856484.683575,18856524.036420517,17.856524036420517,buy,,0.9991,0.0
2021-07-22,1994.822876,2025.202759,39.3528455144492,9471,19180695.330489,19180734.683334514,18.180734683334514,buy,,0.9936,0.0
2021-07-23,2025.105713,2124.776611,39.3528455144492,9471,20123759.282780997,20123798.635626514,19.123798635626514,buy,,0.9743999999999999,0.0001
2021-07-24,2123.961182,2189.21875,39.3528455144492,9471,20734090.78125,20734130.134095516,19.734130134095516,buy,,0.9063,0.0002
2021-07-25,2187.145508,2191.373779,39.3528455144492,9471,20754501.060909,20754540.413754515,19.754540413754516,buy,,0.9605,0.0004
2021-07-26,2191.309814,2233.366699,39.3528455144492,9471,21152216.006229002,21152255.359074518,20.15225535907452,buy,,0.7076,0.0004
2021-07-27,2230.197021,2298.333496,39.3528455144492,9471,21767516.540616002,21767555.893461518,20.76755589346152,buy,,0.8164,0.0001
2021-07-28,2302.081299,2296.54541,39.3528455144492,9471,21750581.578110002,21750620.930955518,20.750620930955517,buy,,0.9445,0.0005
2021-07-29,2299.011963,2380.956787,39.3528455144492,9471,22550041.729677,22550081.082522515,21.550081082522514,buy,,0.9511,0.0004
2021-07-30,2382.545166,2466.961426,39.3528455144492,9471,23364591.665645998,23364631.018491514,22.364631018491515,buy,,0.9468000000000001,0.0039000000000000003
2021-07-31,2461.575684,2536.209961,39.3528455144492,9471,24020444.540631,24020483.893476516,23.020483893476516,buy,,0.9092,0.0147
2021-08-01,2530.462891,2561.852051,39.3528455144492,9471,24263300.775020998,24263340.127866514,23.263340127866513,buy,,0.41359999999999997,0.27140000000000003
2021-08-02,2557.774658,2610.15332,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,sell,0.0388,0.8173
2021-08-03,2609.413086,2502.349609,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,hold,,0.261,0.0617
2021-08-04,2508.544922,2724.619873,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0286,0.6318
2021-08-05,2725.669678,2827.328857,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0058,0.9181
2021-08-06,2827.503418,2890.94165,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0034999999999999996,0.9089
2021-08-07,2891.70752,3157.23877,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0011,0.9473
2021-08-08,3161.232666,3013.732666,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0049,0.8817
2021-08-09,3012.885742,3167.856201,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0024,0.9564
2021-08-10,3163.050049,3141.691162,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0032,0.9429000000000001
2021-08-11,3142.830322,3164.245117,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0008,0.9621
2021-08-12,3164.175781,3043.414307,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0070999999999999995,0.8863
2021-08-13,3049.001221,3322.21167,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0005,0.9497
2021-08-14,3322.762695,3265.443359,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0001,0.9829000000000001
2021-08-15,3266.276123,3310.50415,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0,0.9901000000000001
2021-08-16,3309.422119,3156.509521,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0001,0.9669
2021-08-17,3149.380371,3014.845947,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0014000000000000002,0.9061
2021-08-18,3011.963623,3020.089844,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0128,0.9364
2021-08-19,3019.126953,3182.702148,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0003,0.9689
2021-08-20,3182.162598,3286.935303,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0001,0.9884000000000001
2021-08-21,3286.931641,3226.083984,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0,0.9912000000000001
2021-08-22,3226.227295,3242.115479,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0,0.9799
2021-08-23,3241.357422,3319.257324,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0,0.9740000000000001
2021-08-24,3324.855469,3172.456299,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0002,0.9936
2021-08-25,3174.269775,3224.915283,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0003,0.9823999999999999
2021-08-26,3228.747314,3100.325439,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0102,0.9682
2021-08-27,3096.406006,3270.60083,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0004,0.9738
2021-08-28,3275.104492,3244.40332,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0001,0.9937
2021-08-29,3246.770996,3227.002686,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0001,0.9932
2021-08-30,3227.192627,3224.374268,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0001,0.9923000000000001
2021-08-31,3227.758057,3433.732666,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0,0.9971
2021-09-01,3430.762451,3834.828125,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0,0.9958
2021-09-02,3825.027832,3790.98999,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0,0.9956
2021-09-03,3787.486572,3940.614746,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0,0.997
2021-09-04,3937.910156,3887.828369,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0,0.9926
2021-09-05,3886.331055,3952.133545,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0,0.9979
2021-09-06,3951.520752,3928.379395,24678573.59469557,0,0.0,24678573.59469557,23.67857359469557,sell,,0.0236,0.9439
2021-09-07,3926.527588,3426.394287,274.7451851069927,7188,24628922.134956002,24629196.88014111,23.62919688014111,buy,buy,0.4177,0.31010000000000004
2021-09-08,3428.378174,3497.315186,274.7451851069927,7188,25138701.556968,25138976.302153107,24.138976302153107,buy,,0.6135,0.1401
2021-09-09,3452.54834,3427.340088,274.7451851069927,7188,24635720.552543998,24635995.297729105,23.635995297729103,buy,,0.8741,0.0231
2021-09-10,3425.564941,3211.505859,274.7451851069927,7188,23084304.114492,23084578.859677106,22.084578859677105,buy,,0.9914000000000001,0.0009
2021-09-11,3209.030518,3270.278076,274.7451851069927,7188,23506758.810288,23507033.555473108,22.507033555473107,buy,,0.9869,0.0014000000000000002
2021-09-12,3270.291748,3410.134521,274.7451851069927,7188,24512046.936948,24512321.68213311,23.51232168213311,buy,,0.9723,0.0022
2021-09-13,3407.471924,3285.511719,274.7451851069927,7188,23616258.236172,23616532.98135711,22.61653298135711,buy,,0.9853000000000001,0.0011
2021-09-14,3286.316406,3429.169678,274.7451851069927,7188,24648871.645464003,24649146.39064911,23.64914639064911,buy,,0.9590000000000001,0.003
2021-09-15,3431.217285,3615.282715,274.7451851069927,7188,25986652.155419998,25986926.900605105,24.986926900605106,buy,,0.8184,0.0161
2021-09-16,3613.07373,3571.294922,274.7451851069927,7188,25670467.899336,25670742.644521106,24.670742644521106,buy,,0.6806,0.0999
2021-09-17,3569.568115,3398.538818,274.7451851069927,7188,24428697.023784,24428971.768969107,23.428971768969106,buy,,0.9506,0.0031
2021-09-18,3397.422852,3432.018311,274.7451851069927,7188,24669347.619468,24669622.364653107,23.669622364653108,buy,,0.8872,0.009399999999999999
2021-09-19,3433.287842,3329.447998,274.7451851069927,7188,23932072.209624,23932346.954809107,22.932346954809105,buy,,0.9936,0.0001
2021-09-20,3329.670654,2958.993408,274.7451851069927,7188,21269244.616704,21269519.361889105,20.269519361889106,buy,,0.9876999999999999,0.0001
2021-09-21,2977.310547,2764.431152,274.7451851069927,7188,19870731.120576,19871005.86576111,18.87100586576111,buy,,0.9861,0.0001
2021-09-22,2763.209229,3077.86792,274.7451851069927,7188,22123714.608960003,22123989.35414511,21.12398935414511,buy,,0.9439,0.0001
2021-09-23,3077.974365,3155.523682,274.7451851069927,7188,22681904.226216,22682178.971401107,21.682178971401108,buy,,0.9498000000000001,0.0001
2021-09-24,3154.562012,2931.669189,274.7451851069927,7188,21072838.130532,21073112.875717107,20.073112875717108,buy,,0.9825,0.0
2021-09-25,2930.884766,2925.565674,274.7451851069927,7188,21028966.064712,21029240.809897106,20.029240809897107,buy,,0.9793999999999999,0.0
2021-09-26,2926.343018,3062.265381,274.7451851069927,7188,22011563.558628,22011838.303813107,21.011838303813107,buy,,0.982,0.0
2021-09-27,3065.837891,2934.138916,274.7451851069927,7188,21090590.528208,21090865.273393106,20.090865273393106,buy,,0.9914000000000001,0.0
2021-09-28,2928.963379,2807.296631,274.7451851069927,7188,20178848.183628,20179122.928813107,19.179122928813108,buy,,0.9918,0.0
2021-09-29,2809.297607,2853.143311,274.7451851069927,7188,20508394.119468,20508668.864653107,19.508668864653107,buy,,0.9901000000000001,0.0
2021-09-30,2852.558838,3001.678955,274.7451851069927,7188,21576068.328539997,21576343.073725104,20.576343073725106,buy,,0.9582999999999999,0.0001
2021-10-01,3001.129395,3307.516113,274.7451851069927,7188,23774425.820244,23774700.565429106,22.774700565429107,buy,,0.8156,0.0013
2021-10-02,3308.870361,3391.694336,274.7451851069927,7188,24379498.887168,24379773.63235311,23.379773632353107,buy,,0.9218000000000001,0.0018
2021-10-03,3390.767578,3418.358643,274.7451851069927,7188,24571161.925884,24571436.671069108,23.571436671069108,buy,,0.9408,0.0005
2021-10-04,3418.776367,3380.089111,274.7451851069927,7188,24296080.529868,24296355.275053106,23.296355275053106,buy,,0.9297,0.0006
2021-10-05,3381.784424,3518.518555,274.7451851069927,7188,25291111.37334,25291386.118525106,24.291386118525107,buy,,0.9428,0.0013
2021-10-06,3516.570312,3580.562012,274.7451851069927,7188,25737079.742256,25737354.487441108,24.737354487441106,buy,,0.9335,0.0026
2021-10-07,3576.814453,3587.974854,274.7451851069927,7188,25790363.250552,25790637.995737106,24.790637995737107,buy,,0.9526,0.005
2021-10-08,3587.832764,3563.759277,274.7451851069927,7188,25616301.683076,25616576.42826111,24.61657642826111,buy,,0.9715,0.0034999999999999996
2021-10-09,3559.997803,3575.716797,274.7451851069927,7188,25702252.336836,25702527.082021106,24.702527082021106,buy,,0.9723999999999999,0.0092
