Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-22,14.0875,14.15,14.0,10.581422,55774064.0,0,0
2016-01-25,14.25,14.45,14.25,10.768538,51092780.0,0,0
2016-01-26,14.25,14.2875,14.175,10.665623,30335480.0,0,0
2016-01-27,14.35,14.3625,14.2375,10.712401,36404484.0,0,0
2016-01-28,14.2875,14.4375,14.25,10.768538,40899440.0,0,0
2016-01-29,14.375,14.775,14.3125,11.039856,80830444.0,0,0
2016-02-01,14.875,14.9,14.775,11.142768,31870400.0,0,0
2016-02-02,14.8625,14.8875,14.75,11.105347,18337108.0,0,0
2016-02-03,14.75,14.8125,14.65,11.030498,27961676.0,0,0
2016-02-15,14.575,14.775,14.525,11.039856,28885644.0,0,0
2016-02-16,14.775,15.0875,14.775,11.273751,71289676.0,0,0
2016-02-17,15.1,15.125,14.9875,11.217618,49894088.0,0,0
2016-02-18,15.2,15.2875,15.125,11.395377,67946956.0,0,0
2016-02-19,15.2,15.2625,15.15,11.386021,45409724.0,0,0
2016-02-22,15.2125,15.4,15.1375,11.376665,46457612.0,0,0
2016-02-23,15.25,15.2875,15.175,11.386021,19664720.0,0,0
2016-02-24,15.2,15.325,15.05,11.283106,31057392.0,0,0
2016-02-25,15.15,15.3375,15.125,11.4328,67735880.0,0,0
2016-02-26,15.3375,15.425,15.225,11.460865,58052368.0,0,0
2016-03-01,15.3125,15.4875,15.275,11.573135,68947384.0,0,0
2016-03-02,15.5875,15.6875,15.5625,11.666694,91482164.0,0,0
2016-03-03,15.5875,15.825,15.5875,11.778966,130410920.0,0,0
2016-03-04,15.725,15.825,15.6875,11.807032,96203100.0,0,0
2016-03-07,15.8,15.925,15.725,11.807032,85990856.0,0,0
2016-03-08,15.75,15.775,15.625,11.797675,54539440.0,0,0
2016-03-09,15.7625,15.7875,15.6625,11.807032,32389496.0,0,0
2016-03-10,15.7625,15.85,15.7125,11.835098,85411112.0,0,0
2016-03-11,15.8,15.9375,15.7625,11.891235,90729384.0,0,0
2016-03-14,16.0,16.0625,15.9875,11.975436,103327276.0,0,0
2016-03-15,16.0,16.025,15.75,11.797675,75622432.0,0,0
2016-03-16,15.8375,15.9375,15.8375,11.900589,145109572.0,0,0
2016-03-17,16.137501,16.225,16.012501,12.031572,80125676.0,0,0
2016-03-18,16.1,16.2125,16.075001,12.106419,124480816.0,0,0
2016-03-21,16.225,16.262501,16.049999,12.087708,24227168.0,0,0
2016-03-22,16.0875,16.137501,15.9625,12.050282,32722016.0,0,0
2016-03-23,16.1,16.2125,16.0625,12.040928,47987940.0,0,0
2016-03-24,16.0625,16.125,15.925,12.040928,34123088.0,0,0
2016-03-25,16.125,16.125,15.9875,11.984793,15258532.0,0,0
2016-03-28,16.012501,16.1,15.95,11.994148,29387992.0,0,0
2016-03-29,16.0,16.075001,15.875,11.909946,42966584.0,0,0
2016-03-30,16.012501,16.225,16.0,12.106419,116474352.0,0,0
2016-03-31,16.275,16.35,16.112499,12.097062,64187836.0,0,0
2016-04-01,16.0625,16.0875,15.9,11.956725,18617456.0,0,0
2016-04-06,15.825,15.825,15.5875,11.676051,35828700.0,0,0
2016-04-07,15.625,15.625,15.4,11.629272,80898456.0,0,0
2016-04-08,15.45,15.7,15.45,11.741541,27010928.0,0,0
2016-04-11,15.625,15.775,15.5375,11.78832,21421640.0,0,0
2016-04-12,15.7625,15.875,15.6875,11.778966,11015460.0,0,0
2016-04-13,15.8125,16.049999,15.8125,11.984793,47386028.0,0,0
2016-04-14,16.1,16.15,16.025,12.022216,32500628.0,0,0
2016-04-15,15.95,16.075001,15.8875,12.022216,46693960.0,0,0
2016-04-18,16.012501,16.049999,15.9625,11.947368,8582916.0,0,0
2016-04-19,16.075001,16.1625,15.875,11.900589,23364776.0,0,0
2016-04-20,15.875,16.025,15.6375,11.72283,35926052.0,0,0
2016-04-21,15.725,15.7875,15.6375,11.778966,12388568.0,0,0
2016-04-22,15.7375,15.85,15.7,11.825746,10740744.0,0,0
2016-04-25,15.8,15.8375,15.725,11.835098,11457840.0,0,0
2016-04-26,15.775,15.975,15.775,11.881879,19579076.0,0,0
2016-04-27,15.8,15.9,15.75,11.86317,9880480.0,0,0
2016-04-28,15.875,15.8875,15.5375,11.676051,41286844.0,0,0
2016-04-29,15.4625,15.5,15.3375,11.526356,29067032.0,0,0
2016-05-03,15.4,15.4,15.175,11.36731,38846508.0,0,0
2016-05-04,15.1875,15.2125,14.95,11.245684,58016552.0,0,0
2016-05-05,15.025,15.0625,14.9125,11.264396,58365476.0,0,0
2016-05-06,15.0,15.0,14.8625,11.170838,88018576.0,0,0
2016-05-09,14.975,15.0,14.85,11.170838,57996284.0,0,0
2016-05-10,14.925,15.05,14.85,11.226974,52610572.0,0,0
2016-05-11,15.05,15.075,14.8875,11.198906,76214200.0,0,0
2016-05-12,14.925,15.0,14.9125,11.189548,53589268.0,0,0
2016-05-13,14.8875,14.8875,14.75,11.067922,118674476.0,0,0
2016-05-16,14.7875,14.925,14.775,11.152126,26582164.0,0,0
2016-05-17,14.9125,15.025,14.8125,11.236328,49379568.0,0,0
2016-05-18,14.925,15.0,14.8125,11.217618,34319828.0,0,0
2016-05-19,15.0,15.0125,14.825,11.161482,32201988.0,0,0
2016-05-20,14.9625,15.075,14.9,11.226974,32504416.0,0,0
2016-05-23,15.025,15.5,14.9625,11.601205,86657260.0,0,0
2016-05-24,15.4375,15.4625,15.3375,11.479579,25671360.0,0,0
2016-05-25,15.4375,15.5625,15.4375,11.601205,103435004.0,0,0
2016-05-26,15.5125,15.5375,15.45,11.629272,104179588.0,0,0
2016-05-27,15.6,15.6625,15.55,11.713476,103038856.0,0,0
2016-05-30,15.65,15.8375,15.625,11.816389,107648932.0,0,0
2016-05-31,15.7625,15.8375,15.7,11.816389,34715948.0,0,0
2016-06-01,15.7375,15.9625,15.7375,11.919302,100006512.0,0,0
2016-06-02,15.925,16.012501,15.85,11.919302,54885488.0,0,0
2016-06-03,15.9,16.0,15.9,11.947368,47172268.0,0,0
2016-06-06,16.0,16.15,15.9125,11.984793,51965784.0,0,0
2016-06-07,16.075001,16.237499,16.075001,12.143841,123350308.0,0,0
2016-06-08,16.25,16.387501,16.25,12.209333,104258364.0,0,0
2016-06-13,16.075001,16.112499,15.925,11.928657,38080492.0,0,0
2016-06-14,15.875,16.049999,15.875,12.003504,25647780.0,0,0
2016-06-15,16.0375,16.1,15.9,12.022216,90333460.0,0,0
2016-06-16,16.025,16.025,15.75,11.853809,35996524.0,0,0
2016-06-17,15.9625,16.1,15.9625,11.984793,23235888.0,0,0
2016-06-20,16.125,16.1625,16.0875,12.068995,41230268.0,0,0
2016-06-21,16.125,16.237499,16.112499,12.115771,72453344.0,0,0
2016-06-22,16.1875,16.237499,16.137501,12.153195,42227324.0,0,0
2016-06-23,16.200001,16.2125,16.137501,12.125131,128753308.0,0,0
2016-06-24,16.1875,16.225,15.5125,11.807032,126660260.0,0,0
2016-06-27,15.8,15.9375,15.75,11.928657,19725056.0,0,0
2016-06-28,15.775,16.012501,15.7625,11.975436,21382312.0,0,0
2016-06-29,16.0375,16.25,16.0375,12.106419,36405632.0,0,0
2016-06-30,16.2875,16.362499,16.1625,12.246755,101380544.0,0,0
2016-07-01,16.4625,16.6,16.4125,12.396449,122673720.0,0,0
2016-07-04,16.525,16.6875,16.5,12.405805,39958748.0,0,0
2016-07-05,16.549999,16.5625,16.4625,12.368382,23991848.0,0,0
2016-07-06,16.4,16.4,16.174999,12.143841,34922552.0,0,0
2016-07-07,16.362499,16.4375,16.3375,12.293533,26350232.0,0,0
2016-07-08,16.424999,16.424999,16.424999,12.293533,0.0,0,0
2016-07-11,16.674999,16.8125,16.674999,12.536785,88833128.0,0,0
2016-07-12,16.7875,16.9,16.7875,12.649056,61589704.0,0,0
2016-07-13,16.9625,16.975,16.775,12.658409,37739664.0,0,0
2016-07-14,16.875,16.9625,16.825001,12.667767,40439392.0,0,0
2016-07-15,16.950001,17.125,16.950001,12.817459,62172584.0,0,0
2016-07-18,17.112499,17.2875,17.112499,12.939085,147391620.0,0,0
2016-07-19,17.299999,17.325001,17.200001,12.957797,68182348.0,0,0
2016-07-20,17.25,17.325001,17.200001,12.948442,98872448.0,0,0
2016-07-21,17.362499,17.475,17.3375,13.013928,39920284.0,0,0
2016-07-22,17.387501,17.424999,17.299999,12.967155,13060376.0,0,0
2016-07-25,17.375,17.487499,17.0875,12.911018,46705892.0,0,0
2016-07-26,17.25,17.35,17.2125,12.985864,52849320.0,0,0
2016-07-27,17.4125,17.487499,17.375,13.041999,44472784.0,0,0
2016-07-28,17.25,17.3125,17.15,13.079884,45809772.0,0,0
2016-07-29,17.2125,17.299999,17.137501,12.985172,77561492.0,0,0
2016-08-01,17.200001,17.362499,17.200001,13.127242,41629484.0,0,0
2016-08-02,17.3125,17.35,17.275,13.127242,28467896.0,0,0
2016-08-03,17.125,17.225,17.012501,13.023056,55204428.0,0,0
2016-08-04,17.2125,17.237499,17.0875,13.05147,42698796.0,0,0
2016-08-05,17.275,17.4375,17.225,13.184068,49691456.0,0,0
2016-08-08,17.5,17.5625,17.424999,13.269309,31611788.0,0,0
2016-08-09,17.5,17.612499,17.487499,13.335612,46273940.0,0,0
2016-08-10,17.575001,17.65,17.512501,13.373496,25991192.0,0,0
2016-08-11,17.549999,17.637501,17.362499,13.250368,43613680.0,0,0
2016-08-12,17.5375,17.625,17.512501,13.297726,21034824.0,0,0
2016-08-15,17.549999,17.625,17.475,13.326138,19189900.0,0,0
2016-08-16,17.575001,17.625,17.424999,13.250368,17727968.0,0,0
2016-08-17,17.475,17.525,17.4375,13.269309,35701440.0,0,0
2016-08-18,17.5,17.5375,17.450001,13.240897,13100136.0,0,0
2016-08-19,17.475,17.612499,17.299999,13.108295,33199204.0,0,0
2016-08-22,17.25,17.2875,17.112499,13.013585,28333644.0,0,0
2016-08-23,17.225,17.4,17.225,13.146183,28336036.0,0,0
2016-08-24,17.3375,17.387501,17.299999,13.108295,20285916.0,0,0
2016-08-25,17.325001,17.5375,17.325001,13.259842,32090272.0,0,0
2016-08-26,17.487499,17.575001,17.450001,13.278782,11967756.0,0,0
2016-08-29,17.475,17.5375,17.299999,13.269309,14219696.0,0,0
2016-08-30,17.5,17.5625,17.450001,13.259842,15164888.0,0,0
2016-08-31,17.4625,17.512501,17.325001,13.146183,20824324.0,0,0
2016-09-01,17.325001,17.325001,17.15,13.079884,23860716.0,0,0
2016-09-02,17.275,17.325001,17.200001,13.098826,10461928.0,0,0
2016-09-05,17.450001,17.575001,17.450001,13.316667,34092164.0,0,0
2016-09-06,17.5625,17.725,17.5625,13.420852,29371884.0,0,0
2016-09-07,17.737499,17.975,17.737499,13.610278,38747108.0,0,0
2016-09-08,17.950001,17.950001,17.85,13.562922,18697316.0,0,0
2016-09-09,17.725,17.725,17.5875,13.335612,20921496.0,0,0
2016-09-12,17.3375,17.3375,17.174999,13.041999,28945744.0,0,0
2016-09-13,17.275,17.299999,17.049999,13.041999,28493144.0,0,0
2016-09-14,17.125,17.262501,17.112499,12.966227,22496644.0,0,0
2016-09-19,17.35,17.75,17.35,13.449265,39551620.0,0,0
2016-09-20,17.725,17.75,17.65,13.430322,11180720.0,0,0
2016-09-21,17.6875,17.8375,17.637501,13.496621,48624876.0,0,0
2016-09-22,17.975,18.0,17.8125,13.525036,19717528.0,0,0
2016-09-23,17.875,17.975,17.85,13.619747,16862952.0,0,0
2016-09-26,17.875,17.875,17.75,13.449265,14946312.0,0,0
2016-09-27,17.75,17.75,17.75,13.449265,0.0,0,0
2016-09-28,17.75,17.75,17.75,13.449265,0.0,0,0
2016-09-29,17.9625,18.0375,17.85,13.619747,38497932.0,0,0
2016-09-30,17.7875,17.8375,17.700001,13.439794,23375756.0,0,0
2016-10-03,17.799999,17.9,17.775,13.534506,15552136.0,0,0
2016-10-04,17.862499,17.9375,17.825001,13.591335,20679396.0,0,0
2016-10-05,17.9,17.9625,17.862499,13.543979,11353240.0,0,0
2016-10-06,17.924999,17.9375,17.862499,13.581863,8287072.0,0,0
2016-10-07,17.9,17.950001,17.9,13.572392,12213700.0,0,0
2016-10-11,18.0875,18.112499,17.799999,13.534506,27783292.0,0,0
2016-10-12,17.875,18.075001,17.8375,13.686049,24228792.0,0,0
2016-10-13,18.049999,18.075001,17.862499,13.581863,21819768.0,0,0
2016-10-14,17.825001,17.975,17.825001,13.534506,14532872.0,0,0
2016-10-17,17.862499,17.9,17.65,13.534506,17688392.0,0,0
2016-10-18,17.875,17.987499,17.825001,13.629219,14479784.0,0,0
2016-10-19,18.0,18.15,18.0,13.704992,86301328.0,0,0
2016-10-20,18.0875,18.1875,18.0875,13.76182,19344128.0,0,0
2016-10-21,18.1625,18.262501,18.137501,13.752347,16938960.0,0,0
2016-10-24,18.2125,18.237499,18.15,13.771288,13060488.0,0,0
2016-10-25,18.2125,18.375,18.2125,13.903889,14863092.0,0,0
2016-10-26,18.25,18.2875,18.225,13.828116,11473816.0,0,0
2016-10-27,18.25,18.2875,18.1,13.752347,12681616.0,0,0
2016-10-28,18.15,18.1875,18.112499,13.752347,17100148.0,0,0
2016-10-31,18.0625,18.174999,17.924999,13.752347,21856584.0,0,0
2016-11-01,18.0625,18.15,18.025,13.752347,8097348.0,0,0
2016-11-02,17.987499,18.0,17.9,13.591335,22009916.0,0,0
2016-11-03,17.862499,17.9,17.775,13.487149,18218928.0,0,0
2016-11-04,17.75,17.799999,17.7125,13.449265,17385484.0,0,0
2016-11-07,17.950001,18.0,17.862499,13.638692,12941500.0,0,0
2016-11-08,18.0375,18.1,18.0,13.704992,10776436.0,0,0
2016-11-09,18.2125,18.262501,17.5,13.259842,79746700.0,0,0
2016-11-10,17.950001,18.025,17.9375,13.638692,26798796.0,0,0
2016-11-11,17.5875,17.674999,17.487499,13.269309,33503324.0,0,0
2016-11-14,17.487499,17.575001,17.362499,13.278782,28468604.0,0,0
2016-11-15,17.450001,17.525,17.4375,13.240897,16062736.0,0,0
2016-11-16,17.549999,17.625,17.487499,13.259842,98998440.0,0,0
2016-11-17,17.5,17.549999,17.4375,13.297726,13253944.0,0,0
2016-11-18,17.525,17.6,17.475,13.335612,8478156.0,0,0
2016-11-21,17.575001,17.625,17.525,13.354552,10599960.0,0,0
2016-11-22,17.6875,17.9125,17.6875,13.534506,21175128.0,0,0
2016-11-23,17.875,17.975,17.862499,13.600809,7630868.0,0,0
2016-11-24,17.9,17.9,17.799999,13.525036,9213640.0,0,0
2016-11-25,17.8375,17.9125,17.8125,13.515566,10597000.0,0,0
2016-11-28,17.8375,18.0,17.8375,13.591335,10584196.0,0,0
2016-11-29,17.975,18.0,17.9125,13.572392,5671484.0,0,0
2016-11-30,17.924999,17.975,17.875,13.581863,7673300.0,0,0
2016-12-01,17.9,18.025,17.9,13.638692,7823268.0,0,0
2016-12-02,17.799999,17.799999,17.725,13.487149,13230792.0,0,0
2016-12-05,17.799999,17.799999,17.700001,13.468206,5552676.0,0,0
2016-12-06,17.950001,18.049999,17.9375,13.638692,9743816.0,0,0
2016-12-07,18.049999,18.0875,17.975,13.638692,5869508.0,0,0
2016-12-08,18.075001,18.25,18.075001,13.809175,24342380.0,0,0
2016-12-09,18.262501,18.299999,18.237499,13.856532,21673124.0,0,0
2016-12-12,18.325001,18.387501,18.1875,13.799703,12834224.0,0,0
2016-12-13,18.2125,18.25,18.1625,13.818645,10194560.0,0,0
2016-12-14,18.299999,18.325001,18.225,13.847059,11311920.0,0,0
2016-12-15,18.137501,18.25,18.1,13.828116,12071144.0,0,0
2016-12-16,18.200001,18.200001,18.075001,13.695522,8593712.0,0,0
2016-12-19,18.0625,18.075001,17.9625,13.610278,10723840.0,0,0
2016-12-20,17.987499,17.987499,17.887501,13.591335,8119164.0,0,0
2016-12-21,17.9375,17.9625,17.875,13.581863,37284788.0,0,0
2016-12-22,17.887501,17.887501,17.700001,13.41138,19886148.0,0,0
2016-12-23,17.65,17.7125,17.5875,13.364023,20503824.0,0,0
2016-12-26,17.6625,17.700001,17.637501,13.41138,8419716.0,0,0
2016-12-27,17.700001,17.725,17.6625,13.40191,9977116.0,0,0
2016-12-28,17.7125,17.9,17.7125,13.562922,14744040.0,0,0
2016-12-29,17.862499,17.862499,17.799999,13.496621,7644424.0,0,0
2016-12-30,17.9125,18.0,17.887501,13.600809,10905812.0,0,0
2017-01-03,17.924999,17.975,17.875,13.619747,9325724.0,0,0
2017-01-04,18.0,18.025,17.9375,13.610278,17136780.0,0,0
2017-01-05,17.9625,18.125,17.950001,13.733404,18294400.0,0,0
2017-01-06,18.112499,18.1875,18.112499,13.76182,15011992.0,0,0
2017-01-09,18.1875,18.237499,18.075001,13.723931,20153160.0,0,0
2017-01-10,18.112499,18.15,18.1,13.714461,7431412.0,0,0
2017-01-11,18.200001,18.2125,18.1,13.714461,7592212.0,0,0
2017-01-12,18.15,18.325001,18.15,13.856532,19429836.0,0,0
2017-01-13,18.200001,18.200001,18.15,13.752347,15639440.0,0,0
2017-01-16,18.1,18.1,17.950001,13.638692,9673756.0,0,0
2017-01-17,18.0,18.1,18.0,13.695522,6290964.0,0,0
2017-01-18,18.049999,18.049999,18.012501,13.667105,15351272.0,0,0
2017-01-19,17.9625,18.025,17.9,13.629219,16262236.0,0,0
2017-01-20,17.987499,18.0625,17.987499,13.667105,9688696.0,0,0
2017-01-23,18.137501,18.25,18.137501,13.780762,23860356.0,0,0
2017-01-24,18.25,18.325001,18.225,13.884945,18300416.0,0,0
2017-02-02,18.375,18.4125,18.1875,13.809175,27996588.0,0,0
2017-02-03,18.237499,18.2875,18.1625,13.799703,11236776.0,0,0
2017-02-06,18.25,18.35,18.237499,13.875475,11788984.0,0,0
2017-02-07,18.275,18.362499,18.275,13.884945,17220928.0,0,0
2017-02-08,17.975,17.975,17.8375,13.914034,17735756.0,0,0
2017-02-09,17.9375,18.049999,17.9125,13.962516,14193680.0,0,0
2017-02-10,18.025,18.237499,18.025,14.117656,19479148.0,0,0
2017-02-13,18.200001,18.275,18.200001,14.146742,13320588.0,0,0
2017-02-14,18.35,18.375,18.275,14.195223,24286672.0,0,0
2017-02-15,18.325001,18.475,18.299999,14.330972,37628016.0,0,0
2017-02-16,18.5,18.549999,18.3375,14.243704,21866524.0,0,0
2017-02-17,18.4125,18.424999,18.3375,14.224312,20771092.0,0,0
2017-02-20,18.387501,18.4125,18.275,14.175831,11210424.0,0,0
2017-02-21,18.299999,18.35,18.262501,14.20492,13349556.0,0,0
2017-02-22,18.4,18.424999,18.2875,14.214616,11753588.0,0,0
2017-02-23,18.3125,18.387501,18.275,14.175831,9329768.0,0,0
2017-02-24,18.262501,18.325001,18.2125,14.185528,7379160.0,0,0
2017-03-01,18.275,18.275,18.0875,14.030389,12429400.0,0,0
2017-03-02,18.237499,18.3125,18.0625,14.069176,28231488.0,0,0
2017-03-03,18.075001,18.0875,18.0,13.981909,17640904.0,0,0
2017-03-06,18.012501,18.0625,18.0,13.991602,8709452.0,0,0
2017-03-07,18.0625,18.15,18.0625,14.04978,8109184.0,0,0
2017-03-08,18.1625,18.2125,18.112499,14.127347,8728588.0,0,0
2017-03-09,18.15,18.15,17.987499,13.972214,13525580.0,0,0
2017-03-10,17.987499,18.012501,17.887501,13.962516,21693140.0,0,0
2017-03-13,18.0375,18.125,18.0375,14.059477,10061528.0,0,0
2017-03-14,18.15,18.275,18.15,14.156439,15793412.0,0,0
2017-03-15,18.200001,18.25,18.15,14.127347,13961488.0,0,0
2017-03-16,18.325001,18.4625,18.325001,14.31158,30180596.0,0,0
2017-03-17,18.4625,18.525,18.4375,14.350363,21063500.0,0,0
2017-03-20,18.487499,18.5375,18.4625,14.340667,20292744.0,0,0
2017-03-21,18.575001,18.725,18.575001,14.524893,34045080.0,0,0
2017-03-22,18.5625,18.5625,18.5,14.389148,19759900.0,0,0
2017-03-23,18.65,18.6625,18.5375,14.418237,16423820.0,0,0
2017-03-24,18.5875,18.6,18.525,14.39884,13232480.0,0,0
2017-03-27,18.5,18.6,18.4625,14.389148,9897360.0,0,0
2017-03-28,18.637501,18.65,18.487499,14.39884,22262136.0,0,0
2017-03-29,18.612499,18.625,18.5,14.350363,9856772.0,0,0
2017-03-30,18.5,18.5625,18.475,14.330972,8725832.0,0,0
2017-03-31,18.487499,18.525,18.424999,14.292184,8035548.0,0,0
2017-04-05,18.487499,18.700001,18.487499,14.476414,14377472.0,0,0
2017-04-06,18.700001,18.700001,18.575001,14.427934,11244600.0,0,0
2017-04-07,18.575001,18.575001,18.35,14.369755,7556660.0,0,0
2017-04-10,18.525,18.5625,18.5,14.389148,4243156.0,0,0
2017-04-11,18.525,18.6,18.4375,14.330972,5067836.0,0,0
2017-04-12,18.475,18.525,18.4125,14.360062,7760588.0,0,0
2017-04-13,18.475,18.612499,18.475,14.427934,24018700.0,0,0
2017-04-14,18.475,18.475,18.375,14.2631,10697120.0,0,0
2017-04-17,18.387501,18.450001,18.3375,14.272794,21357960.0,0,0
2017-04-18,18.4625,18.5,18.375,14.272794,16399696.0,0,0
2017-04-19,18.275,18.3125,18.1625,14.117656,36741784.0,0,0
2017-04-20,18.137501,18.225,18.125,14.117656,12569024.0,0,0
2017-04-21,18.3125,18.375,18.275,14.2534,12988852.0,0,0
2017-04-24,18.475,18.487499,18.362499,14.282491,17237856.0,0,0
2017-04-25,18.4625,18.6,18.424999,14.418237,22792244.0,0,0
2017-04-26,18.674999,18.674999,18.6,14.457021,16471812.0,0,0
2017-04-27,18.5875,18.625,18.5375,14.447325,14741160.0,0,0
2017-04-28,18.625,18.65,18.575001,14.457021,17692400.0,0,0
2017-05-02,18.75,18.85,18.75,14.583069,62913456.0,0,0
2017-05-03,18.825001,18.9125,18.825001,14.650944,18847812.0,0,0
2017-05-04,18.887501,18.9125,18.8375,14.670339,15987300.0,0,0
2017-05-05,18.862499,18.862499,18.775,14.573375,21151260.0,0,0
2017-05-08,18.887501,18.924999,18.8125,14.680032,16333496.0,0,0
2017-05-09,18.924999,19.125,18.924999,14.728515,16760944.0,0,0
2017-05-10,19.0375,19.0875,19.0,14.786691,7052140.0,0,0
2017-05-11,19.025,19.125,19.0,14.835171,8073252.0,0,0
2017-05-12,19.0625,19.125,19.0375,14.796387,11243956.0,0,0
2017-05-15,19.075001,19.137501,19.049999,14.835171,5142880.0,0,0
2017-05-16,19.125,19.15,19.0625,14.835171,6393328.0,0,0
2017-05-17,19.075001,19.1,19.012501,14.796387,5326112.0,0,0
2017-05-18,18.9125,18.975,18.825001,14.718819,17087712.0,0,0
2017-05-19,18.9125,18.975,18.9125,14.709123,4651388.0,0,0
2017-05-22,18.987499,19.0375,18.9375,14.747905,10304548.0,0,0
2017-05-23,19.012501,19.112499,19.0,14.806083,15377404.0,0,0
2017-05-24,19.0875,19.112499,19.0625,14.796387,11545072.0,0,0
2017-05-25,19.174999,19.25,19.112499,14.932135,18727908.0,0,0
2017-05-26,19.25,19.2875,19.1875,14.92244,16073316.0,0,0
2017-05-31,19.237499,19.375,19.1,14.835171,10805204.0,0,0
2017-06-01,19.125,19.225,19.125,14.912745,8886768.0,0,0
2017-06-02,19.325001,19.325001,19.262501,14.970921,14163736.0,0,0
2017-06-05,19.3375,19.5,19.3125,15.126058,13127008.0,0,0
2017-06-06,19.487499,19.487499,19.424999,15.116362,4812028.0,0,0
2017-06-07,19.475,19.525,19.424999,15.116362,7379160.0,0,0
2017-06-08,19.487499,19.5625,19.450001,15.174535,7547444.0,0,0
2017-06-09,19.512501,19.5875,19.487499,15.126058,12041656.0,0,0
2017-06-12,19.2875,19.375,19.262501,14.961224,13203260.0,0,0
2017-06-13,19.2875,19.325001,19.25,14.980615,6463920.0,0,0
2017-06-14,19.35,19.35,19.125,14.903044,13522368.0,0,0
2017-06-15,19.200001,19.225,19.15,14.912745,6029904.0,0,0
2017-06-16,19.225,19.424999,19.2125,15.067882,16932372.0,0,0
2017-06-19,19.424999,19.637501,19.424999,15.232717,20579340.0,0,0
2017-06-20,19.65,19.9125,19.65,15.407249,16187336.0,0,0
2017-06-21,19.799999,19.975,19.7125,15.426643,54451816.0,0,0
2017-06-22,19.9,19.9625,19.887501,15.465425,24451200.0,0,0
2017-06-23,19.9375,20.012501,19.9125,15.455729,34068356.0,0,0
2017-06-26,19.950001,20.375,19.950001,15.785401,57017924.0,0,0
2017-06-27,20.35,20.375,20.25,15.766006,12104808.0,0,0
2017-06-28,20.225,20.262501,20.075001,15.620563,25147648.0,0,0
2017-06-29,20.25,20.262501,20.125,15.639959,5709020.0,0,0
2017-06-30,20.025,20.1,19.950001,15.591478,12282612.0,0,0
2017-07-03,20.1,20.15,20.049999,15.601171,6204184.0,0,0
2017-07-04,20.112499,20.15,20.0,15.513906,4948796.0,0,0
2017-07-05,20.025,20.1875,19.9375,15.659348,9097248.0,0,0
2017-07-06,20.1875,20.1875,20.049999,15.591478,9969676.0,0,0
2017-07-07,20.0625,20.0625,19.950001,15.50421,14279240.0,0,0
2017-07-10,20.0,20.112499,20.0,15.581779,14199716.0,0,0
2017-07-11,20.174999,20.387501,20.137501,15.814487,16555084.0,0,0
2017-07-12,20.375,20.450001,20.325001,15.814487,15792908.0,0,0
2017-07-13,20.487499,20.6,20.4375,15.940538,15970496.0,0,0
2017-07-14,20.5,20.5375,20.450001,15.911448,9126536.0,0,0
2017-07-17,20.625,20.637501,20.5,15.940538,10750572.0,0,0
2017-07-18,20.549999,20.6,20.4625,15.979324,13110824.0,0,0
2017-07-19,20.5875,20.75,20.5875,16.037502,29070760.0,0,0
2017-07-20,20.7125,20.725,20.637501,16.027805,8082744.0,0,0
2017-07-21,20.65,20.65,20.512501,15.921145,17863648.0,0,0
2017-07-24,20.487499,20.575001,20.4375,15.959928,9457268.0,0,0
2017-07-25,20.575001,20.625,20.525,15.98902,8506584.0,0,0
2017-07-26,20.637501,20.6875,20.512501,15.93084,9429780.0,0,0
2017-07-27,20.549999,20.75,20.549999,16.09568,8854880.0,0,0
2017-07-28,20.6,20.612499,20.487499,15.921145,17606404.0,0,0
2017-07-31,20.362499,20.375,20.262501,15.911364,11226396.0,0,0
2017-08-01,20.5375,20.5375,20.387501,15.999384,10569560.0,0,0
2017-08-02,20.5,20.6625,20.5,16.136299,20181832.0,0,0
2017-08-03,20.4625,20.5875,20.424999,16.07762,16116432.0,0,0
2017-08-04,20.5375,20.5875,20.512501,16.106956,4575992.0,0,0
2017-08-07,20.612499,20.75,20.612499,16.224312,16435276.0,0,0
2017-08-08,20.762501,20.8125,20.637501,16.214531,11942984.0,0,0
2017-08-09,20.637501,20.65,20.512501,16.067839,12488912.0,0,0
2017-08-10,20.5875,20.612499,20.3375,15.960264,12675976.0,0,0
2017-08-11,20.2125,20.3375,20.1875,15.891805,10989160.0,0,0
2017-08-14,20.362499,20.4,20.1875,15.794011,8981648.0,0,0
2017-08-15,20.325001,20.375,20.237499,15.901586,10835444.0,0,0
2017-08-16,20.2875,20.3125,20.15,15.842914,25131344.0,0,0
2017-08-17,20.3125,20.424999,20.2875,15.970042,7875208.0,0,0
2017-08-18,20.25,20.2875,20.1625,15.87225,9262572.0,0,0
2017-08-21,20.262501,20.299999,20.1875,15.85269,8201116.0,0,0
2017-08-22,20.362499,20.475,20.362499,16.009161,15946580.0,0,0
2017-08-23,20.5,20.5625,20.4375,15.989607,22018028.0,0,0
2017-08-24,20.4625,20.637501,20.4625,16.146076,13951484.0,0,0
2017-08-25,20.6625,20.6875,20.6,16.175417,10459032.0,0,0
2017-08-28,20.674999,20.700001,20.6,16.146076,11092904.0,0,0
2017-08-29,20.5625,20.6,20.487499,16.097176,4914728.0,0,0
2017-08-30,20.6625,20.725,20.65,16.175417,16479772.0,0,0
2017-08-31,20.7875,20.7875,20.674999,16.224312,13137268.0,0,0
