Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_3,RSI_5,RSI_7,RSI_10,RSI_14,%K,%D,MACD,MACD_Signal,MACD_Histogram,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_12,EMA_26,BB_Upper,BB_Lower,BB_Middle,ATR_14,Williams_R,CCI_20,OBV,ADX,DI_Plus,DI_Minus,Price_Change_Pct,Volume_SMA_20,Price_SMA_20_Diff,Price_EMA_12_Diff
2015-10-26,16.125,16.2125,16.112499,12.078352,48328160.0,0,0,100.0,70.40221863727815,64.47369157179205,64.91571553570307,,,,0.02171900832136764,0.008524493742445426,0.013194514578922213,11.953834599999999,11.9289712,,,11.97584952300632,11.93942308959029,11.917704081268923,,,,,,,80901268.0,,,,1.017235155716567,,,0.13892891040971023
2015-10-27,16.125,16.137501,15.9875,12.012857,22892952.0,0,0,74.7801275337318,56.89371301341772,61.035786730786576,62.87577394488307,,,,0.025968168649335155,0.012013228723823372,0.013954939925511783,11.963246999999999,11.945470499999999,,,11.98818534867088,11.950720614268707,11.924752445619372,,,,,,,58008316.0,,,,-0.5422511282996201,,,0.062136385731292876
2015-10-28,16.049999,16.0625,15.9,11.928657,20302760.0,0,0,44.827751425422875,56.470851652825246,45.63636790900969,59.28217202560508,,,,0.022284540203733272,0.014067491019805351,0.00821704918392792,11.972148200000001,11.958085899999999,,,11.968342565780587,11.947326212073522,11.925041671869788,,,,,,,37705556.0,,,,-0.7009156939102867,,,-0.018669212073522345
2015-10-29,16.025,16.075001,15.775,11.844456,33655348.0,0,0,0.0,45.363784375970894,38.097975246252524,38.97403726161929,47.1462527195125,-462.41694117647086,,0.01242766275827556,0.013739525367499394,-0.001311862609223835,11.964209199999999,11.9450447,,,11.927047043853724,11.931500025600672,11.919072362842396,,,,4.145575,-562.4169411764709,,4050208.0,,0.9261131275085902,1.5291726720660035,-0.7058715830290052,,,-0.08704402560067237
2015-10-30,15.825,15.8625,15.7,11.825746,23967300.0,0,0,0.0,32.500521064360996,43.46418028365731,40.813157274979474,46.136033340090314,-418.83827027026985,,0.0030708765801161775,0.011605795610022751,-0.008534919029906574,11.938013600000001,11.9346684,,,11.893280029235816,11.915230175508261,11.912159298928145,,,,4.417399642857143,-518.8382702702698,,-19917092.0,,0.8691247654668188,1.5563487213186817,-0.15796419860902855,,,-0.08948417550826093
2015-11-02,15.775,15.85,15.65,11.844456,19325108.0,0,0,15.38385640637641,6.896017927434713,45.736460752238905,38.91194730618589,49.79870814097989,-390.3122051282054,-423.85580552498203,-0.0028023989335999033,0.008724156701298221,-0.011526555634898124,11.8912344,11.9225345,,,11.877005352823877,11.904341840814682,11.907144239748282,,,,4.382041,-490.3122051282054,,-591984.0,,0.8761377240814096,1.6504083697202205,0.15821412027621218,,,-0.05988584081468318
2015-11-03,15.95,16.1,15.95,12.031572,37172988.0,0,0,91.66726048384278,52.38142501215211,56.45174637106514,54.47903175504616,61.589194232039866,-371.1208205128206,-393.4237653037653,0.007554600580538917,0.008490245477146361,-0.0009356448966074439,11.894977399999998,11.9291122,,,11.928527568549253,11.923915711458578,11.91636111087804,,,,4.366212928571429,-471.1208205128206,,36581004.0,,1.288298533834022,1.574592731808563,1.5797770703863678,,,0.10765628854142228
2015-11-04,16.1875,16.4,16.174999,12.265469,66205444.0,0,0,100.0,81.03491487816848,63.513589637296654,71.50620960373593,63.840528700661636,-347.13138461538483,-369.5214700854703,0.034241416717478046,0.0136404797252127,0.020600936992265347,11.962339799999999,11.967243999999999,,,12.040841379032836,11.976462371234181,11.942220954516703,,,,4.3364579999999995,-447.1313846153849,,102786448.0,,1.3589085839180273,1.5853969167595197,1.944026931809062,,,0.2890066287658186
2015-11-05,16.4125,16.4125,16.3125,12.237401,23609368.0,0,0,93.74990257882223,90.38480907541849,67.1433283147708,69.31176320088176,64.90961988440026,-350.01015384615397,-356.0874529914531,0.0525206325886689,0.02141651029790394,0.031104122290764962,12.0409288,12.002569,,,12.106361252688558,12.01660677565969,11.964086143071022,,,,4.309450785714286,-450.010153846154,,79177080.0,,1.3881434112477524,1.5746139742599925,-0.2288375601454673,,,0.2207942243403096
2015-11-06,16.35,16.35,15.9125,11.994148,47662236.0,0,0,46.296252310883474,61.84188320272717,54.02301110012224,51.72416652691751,51.143731923081546,-374.95917948717977,-357.3669059829062,0.04683863211636918,0.026500934661596993,0.02033769745477219,12.074609200000001,12.0063114,11.95838495,,12.068956835125705,12.013151579404353,11.966312947287983,12.206994129223746,11.709775770776252,11.95838495,4.273172857142858,-474.95917948717977,-27.040842370547924,31514844.0,,1.3163520849846988,2.2566052458176755,-1.9877831902378684,38521921.0,0.03576304999999991,-0.019003579404353488
2015-11-09,16.0,16.0875,15.9,11.909946,22131276.0,0,0,0.0,54.21680385712964,54.02294472919917,41.96422777262433,47.89041600910178,-383.59528205128225,-369.5215384615387,0.03513618009828612,0.02822798374893482,0.0069081963493513,12.0877072,11.9894708,11.959221,,12.015953223417139,11.99727379795753,11.962137617859243,12.207018677306984,11.711423322693015,11.959221,4.2398976428571435,-483.5952820512823,-73.74221781410064,9383568.0,,1.3266829706316918,2.2953738084681152,-0.7020256878604414,36135356.2,-0.049274999999999736,-0.08732779795752954
2015-11-10,15.825,15.85,15.7125,11.76961,35388764.0,0,0,0.0,32.05139800152372,46.99994228191647,39.16680695434991,45.8571357266298,-397.98871794871815,-385.5143931623934,0.01437228543912461,0.02545684408697278,-0.011084558647848169,12.0353148,11.9651461,11.9553083,,11.933838815611427,11.962248598271756,11.947876312832632,12.212791375629898,11.697825224370103,11.9553083,4.194779714285715,-497.98871794871815,-133.99267614794306,-26005196.0,,1.340952417797664,2.469055245468703,-1.1783092887238888,36406836.6,-0.18569830000000032,-0.19263859827175622
2015-11-11,15.725,15.75,15.4875,11.629272,65172616.0,0,0,0.0,0.0,39.823024753833245,37.30161490493549,41.63083730701567,-339.1848791208794,-373.5896263736266,-0.013254564056676799,0.017714562458242863,-0.030969126514919662,11.9080754,11.9352076,11.946646750000001,,11.832316543740951,11.91102142930687,11.924275993363548,12.235514976327199,11.657778523672803,11.946646750000001,4.156532642857143,-439.1848791208794,-162.7242474659025,-91177812.0,,1.3532914290150928,2.8139869396980344,-1.1923759580818705,38238275.8,-0.3173747500000008,-0.2817494293068705
2015-11-12,15.55,15.6,15.4625,11.647985,56855872.0,0,0,6.25043839578872,2.985281777545211,28.421243307039603,41.176528706786705,39.4905733466679,-401.5278947368417,-379.56716393547975,-0.03325570751855267,0.007520508462883757,-0.04077621598143642,11.7901922,11.9155605,11.9303026,,11.770872695827302,11.870554286336583,11.903809993855136,12.247999186479616,11.612606013520383,11.9303026,4.101524,-501.5278947368417,-156.409672666346,-34321940.0,,0.9796010319230499,2.8952652721281122,0.16091291011166575,38209471.4,-0.28231759999999895,-0.2225692863365829
2015-11-13,15.45,15.6125,15.3875,11.526356,81538236.0,0,0,6.667022944278159,3.7039456234734303,2.409795258190499,37.69220776444545,31.21015639254169,-376.69697560975527,-372.4699164891588,-0.05824973493149166,-0.005633540215991327,-0.05261619471550033,11.696633799999999,11.8856215,11.91014495,,11.689367130551535,11.817600703823263,11.875850438754755,12.275620396311542,11.544669503688457,11.91014495,4.080719642857143,-476.6969756097553,-151.31183999676176,-115860176.0,,0.9845952416481193,2.428666512340479,-1.0442063584388261,40648498.0,-0.3837889499999996,-0.2912447038232635
2015-11-16,15.3,15.325,15.15,11.442158,53719004.0,0,0,8.33392713993048,3.7039749492294334,2.2473515886864845,34.30669007216696,30.817755925599457,-293.6904554455444,-357.30510859738047,-0.08388478507061592,-0.021283789186916244,-0.06260099588369968,11.6030762,11.8453917,11.883963099999999,,11.606964087034356,11.759840287850453,11.84372507292107,12.303655595383491,11.464270604616507,11.883963099999999,4.062112142857143,-393.6904554455444,-180.22084429523562,-169579180.0,,0.9891054214055105,2.637614457081353,-0.7304823831573493,41852216.4,-0.44180509999999984,-0.31768228785045416
2015-11-17,15.5,15.65,15.5,11.666694,34913792.0,0,0,52.17363016802087,41.26963390757598,29.884931789589615,36.170167605388194,41.95399368637152,-275.90542574257404,-315.43095226595784,-0.08510157039248689,-0.034047345428030375,-0.05105422496445652,11.582493,11.808903899999999,11.86900805,,11.626874058022905,11.745510089719614,11.830611660112101,12.297643544093072,11.440372555906928,11.86900805,4.073412071428572,-375.90542574257404,-86.60334587654503,-134665388.0,27.519581775336857,1.556259372517278,2.4768635083725608,1.9623571008196228,42692551.4,-0.20231405000000002,-0.07881608971961462
2015-11-18,15.5875,15.5875,15.3,11.488935,59925748.0,0,0,46.15400427138725,38.805905860393864,26.804031695553462,19.259131993488708,39.6738824199156,-289.9853465346533,-286.5270759075906,-0.09926527888805481,-0.04709093212003526,-0.05217434676801955,11.554425599999998,11.7312505,11.84924725,,11.58089437201527,11.70603699899352,11.805302277881575,12.310167671799631,11.388326828200368,11.84924725,4.0573022142857145,-389.9853465346533,-111.94866285742194,-194591136.0,27.56968703849472,1.562438630271411,2.618735169046439,-1.523645001745999,43389147.4,-0.3603122499999998,-0.21710199899352034
2015-11-19,15.4875,15.575,15.3875,11.65734,40525304.0,0,0,68.85246188890838,50.60236154055167,43.999965796545006,29.333268726899334,45.49995724577265,-276.6463366336632,-280.8457029702968,-0.09579695615508932,-0.05683213692704608,-0.03896481922804324,11.5562966,11.6732444,11.8379067,,11.60637624801018,11.698545152994518,11.794342109149607,12.306311434279687,11.369501965720312,11.8379067,4.062160857142858,-376.6463366336632,-81.47213261724842,-154065832.0,27.17629324967481,1.5605698388676081,2.483723828056886,1.4658016604672142,43802165.4,-0.18056669999999997,-0.0412051529945181
2015-11-20,15.5875,15.625,15.5125,11.65734,21686748.0,0,0,48.64890629874856,60.00033593017535,51.764750264071175,35.48386540656281,44.94949931172233,-276.6463366336632,-281.0926732673266,-0.0919879060804849,-0.06386329075773385,-0.028124615322751054,11.5824934,11.639563599999999,11.8229375,,11.62336416534012,11.69220589868767,11.784193804768154,12.294479086066053,11.351395913933947,11.8229375,4.0581184285714285,-376.6463366336632,-60.18523258476004,-154065832.0,26.307210500726676,1.6501313821405472,2.398190942044251,0.0,40748951.2,-0.1655975000000005,-0.03486589868766998
2015-11-23,15.65,15.6875,15.5375,11.713476,13851312.0,0,0,100.0,71.64186485779378,53.93262340226475,41.322379753544475,40.760919446751885,-272.199920792079,-275.16419801980186,-0.08347722689291359,-0.06778607798476981,-0.015691148908143784,11.636757,11.6199166,11.804693699999998,,11.653401443560082,11.69547822196649,11.778955448859403,12.262665889112927,11.346721510887068,11.804693699999998,4.042019571428572,-372.199920792079,-42.13368170356733,-140214520.0,27.66391805053226,1.3253629188266136,2.4077426358683405,0.48155067965762743,39025108.8,-0.09121769999999785,0.01799777803351077
2015-11-24,15.625,15.6625,15.4625,11.591846,26393992.0,0,0,31.57859208172563,42.857061057774956,53.93255863109251,42.0166633134054,29.069669892487184,-281.83398019801956,-276.89341254125395,-0.0855606864822196,-0.07134099968425978,-0.014219686797959818,11.621787399999999,11.602140200000001,11.78364315,,11.632882962373388,11.679534803202413,11.765095489684633,12.240028875439066,11.327257424560933,11.78364315,4.012062142857143,-381.83398019801956,-57.86841619520907,-166608512.0,30.85145099440954,0.8011555155017441,2.5592467856305423,-1.0383766526691152,39200160.8,-0.1917971499999993,-0.08768880320241301
2015-11-25,15.4625,15.525,15.375,11.591846,23856544.0,0,0,31.57859208172563,64.86418561924607,59.999652622831306,48.07678472691845,29.585709000180273,-296.51283333333305,-283.51557810781054,-0.08621797605808901,-0.07431639495902563,-0.011901581099063377,11.6423696,11.5983976,11.7668026,,11.619203974915592,11.666044218094349,11.752262194152438,12.225508495203092,11.308096704796908,11.7668026,3.9967852142857145,-396.51283333333305,-72.88464746392901,-166608512.0,34.36003631991207,0.7818783928719314,2.7254046837250048,0.0,39377850.0,-0.1749565999999998,-0.07419821809434879
2015-11-26,15.575,15.7375,15.575,11.750898,34569348.0,0,0,56.666262888250685,63.88850952146263,56.16443771578167,54.62179288540385,41.87505928785104,-362.5708800000008,-313.63923117711784,-0.07306249665390574,-0.07406561529800165,0.0010031186440959128,11.6610812,11.6086889,11.7621247,,11.663101983277063,11.679098646079833,11.752161142733739,12.2194022197205,11.304847180279499,11.7621247,3.999146285714286,-462.5708800000008,-13.66017800639417,-132039164.0,34.391803422374096,1.1609620681899862,2.0093574257134272,1.3721024244110813,39423550.0,-0.011226699999999923,0.07179935392016645
2015-11-27,15.725,15.725,15.45,11.591846,25162904.0,0,0,50.0,43.39605138443549,57.74611418463746,52.84549101122036,39.88092511439232,-508.3077142857148,-389.13047587301617,-0.074610784908133,-0.07417464922002792,-0.0004361356881050771,11.6479824,11.6152379,11.7504297,,11.639349988851375,11.66567516206755,11.740285946975684,12.212791980618322,11.288067419381678,11.7504297,3.9906284285714286,-608.3077142857147,-40.615067171092086,-157202068.0,34.70477540063139,1.1634401012171447,2.2150109619326317,-1.3535305982572465,39483330.2,-0.15858369999999944,-0.07382916206755041
2015-11-30,15.225,15.3,15.1125,11.45151,93074088.0,0,0,34.694180263502275,27.41944937679932,33.82363574062492,50.3874369669221,39.88092511439232,-574.2729411764711,-481.7171784873956,-0.086168460492976,-0.07657341147461753,-0.009595049018358462,11.595589200000001,11.616173100000001,11.730782399999999,,11.576736659234252,11.63272667559562,11.718895136088596,12.209429921574309,11.25213487842569,11.730782399999999,3.974064142857143,-674.2729411764711,-120.06855789878404,-250276156.0,35.1753025771256,1.1682894326711064,2.4938485966633106,-1.210644102759817,43170779.2,-0.2792723999999982,-0.1812166755956195
2015-12-01,15.425,15.6125,15.3625,11.676051,33639916.0,0,0,42.857142857142804,56.16451995004249,51.08690474669094,50.38764250222261,51.41242050813199,-549.8318400000003,-544.1374984873954,-0.07632954010511206,-0.07652463720071645,0.0001950970956043907,11.6124302,11.6171088,11.713006349999999,,11.609841439489502,11.639391956273217,11.715721496378329,12.170561125708435,11.255451574291563,11.713006349999999,3.986964142857143,-649.8318400000003,-39.53867477595361,-216636240.0,33.34388959956344,1.7243696591344924,2.082680237655937,1.9607981829470322,42994125.6,-0.0369553499999995,0.036659043726782414
2015-12-02,15.6125,15.6875,15.5375,11.65734,25444828.0,0,0,58.5370240987726,54.66686238406592,46.59088424698959,58.035640155249325,50.282460287985685,-552.8256000000001,-558.9767937254906,-0.06924374732140137,-0.07506845922485343,0.0058247119034520595,11.625529,11.6339493,11.6825999,,11.625674292993002,11.642153193769644,11.711396941091046,12.059243103916929,11.30595669608307,11.6825999,3.989872785714286,-652.8256000000001,-5.460954391096654,-242081068.0,30.14099666400875,1.8573810955197143,2.036405779425222,-0.16025109859488795,40956094.8,-0.025259900000000002,0.015186806230355288
2015-12-03,15.475,15.6375,15.425,11.676051,24260312.0,0,0,92.85738825712033,43.3333155191671,55.84429826083452,51.04161911622422,54.81933490313038,-549.8318400000003,-550.8297600000002,-0.06141048235044266,-0.07233686384997128,0.010926381499528612,11.610559599999998,11.6358204,11.654532399999999,,11.642466528662002,11.647368240882006,11.708778723232449,11.926104209220187,11.382960590779811,11.654532399999999,3.990990285714286,-649.8318400000003,-13.633468596898176,-217820756.0,27.562927131412913,1.8568610182392278,2.1029510327046563,0.16050831493290563,40988642.0,0.021518600000000276,0.02868275911799323
2015-12-04,15.4875,15.4875,15.35,11.554427,60194600.0,0,0,11.764520956201281,46.42895998076052,47.77804037162703,44.95422110173341,53.529377369155405,-569.29168,-557.3163733333334,-0.06427567381364518,-0.07072462584270606,0.006448952029060873,11.603075800000001,11.6255291,11.63254635,,11.613120019108003,11.633069588438621,11.697345262252266,11.85513070816732,11.409961991832681,11.63254635,3.991904928571429,-669.29168,-74.59333780215368,-278015356.0,24.403281898596966,1.8564355660560146,1.811702178922128,-1.041653552215549,41615260.2,-0.0781193499999997,-0.07864258843862082
2015-12-07,15.55,15.75,15.55,11.694762,59257732.0,0,0,56.66654790323178,73.21452429941874,46.59083455806446,49.152439510431265,50.931691863197884,-536.115764705883,-551.7464282352944,-0.05459318081400433,-0.06749833683696571,0.012905156022961384,11.651726199999999,11.623657699999999,11.62178715,,11.64033401273867,11.642560728678834,11.697153909492839,11.805284201156917,11.438290098843082,11.62178715,3.9910285714285716,-636.115764705883,84.25399971973458,-218757624.0,22.907618005476145,1.7449851810489234,1.8120999957046475,1.2145561177546949,43471583.0,0.07297485000000137,0.05220127132116659
2015-12-08,15.5625,15.575,15.3,11.507647,36803436.0,0,0,31.24986082471942,32.692149575741695,45.05510510669235,46.400142969891654,50.61729372519216,-565.4671372549027,-556.9581939869286,-0.06131159022096533,-0.06626098751376563,0.004949397292800306,11.6180454,11.6152378,11.608689,,11.596105008492447,11.621804770420551,11.683116360641517,11.785015966121136,11.432362033878864,11.608689,3.988130857142857,-665.4671372549027,-66.52636583462483,-255561060.0,21.409855193538334,1.7462530603308755,1.9029680785656948,-1.5999898074026686,43542316.6,-0.10104199999999963,-0.11415777042055097
2015-12-09,15.3,15.3375,15.175,11.36731,64357768.0,0,0,29.99976485024166,26.153633645880277,45.05505218623067,41.42870667132886,40.25161671977303,-587.4807843137263,-563.0212287581707,-0.07707156807290438,-0.0684231036255934,-0.008648464447310988,11.560039399999999,11.5927842,11.5955909,,11.519840005661631,11.582651728817389,11.659723296890293,11.801857029802127,11.389324770197872,11.5955909,3.9698299999999995,-687.4807843137263,-167.03155941515539,-319918828.0,20.481319667742206,1.7543032609168938,2.136651407526984,-1.2195108174590352,43501574.2,-0.22828089999999968,-0.2153417288173891
2015-12-10,15.1,15.1875,14.9375,11.329885,66464068.0,0,0,0.0,22.387833500309583,23.943407531411054,32.283386369317284,39.263805692440364,-444.0141538461537,-532.3206918049276,-0.09152629068541529,-0.07304374103755777,-0.01848254964785752,11.4908062,11.5506829,11.5796859,,11.456521670441088,11.54376453976856,11.635290830453975,11.81583360378854,11.343538196211458,11.5796859,3.9592964285714287,-544.0141538461537,-210.73431994059243,-386382896.0,20.68120073025048,1.6687669075403886,2.570803073778438,-0.3292335653729772,43981984.0,-0.24980089999999855,-0.2138795397685591
2015-12-11,15.1375,15.175,14.95,11.198906,55343128.0,0,0,0.0,22.0586270475376,20.481735318585592,33.06459537597159,33.91815972517384,-460.1346461538463,-497.2098614379088,-0.11225664839395932,-0.08088632250883808,-0.031370325885121245,11.419702,11.5113889,11.5633134,,11.370649780294059,11.490709379804166,11.602966028198125,11.8541109727137,11.2725158272863,11.5633134,3.9460789285714286,-560.1346461538463,-186.56808456490728,-441726024.0,20.366635094121175,1.5612242930844262,2.579414049443836,-1.1560488036727823,42672228.6,-0.36440740000000105,-0.2918033798041666
2015-12-14,14.8125,14.9125,14.75,11.114703,38114844.0,0,0,0.0,0.0,16.66650831692438,34.74579725556866,34.730651981764154,-363.52969999999993,-422.5595,-0.13393615203006703,-0.09149628841308388,-0.04243986361698315,11.3036902,11.477708199999999,11.54694065,,11.285334186862707,11.432862244449678,11.566798396479745,11.89724477519007,11.19663652480993,11.54694065,3.9292625,-463.52969999999993,-228.70265698826054,-479840868.0,18.665172846387126,1.5679060092610961,2.817686161570667,-0.7518859431447922,41892020.6,-0.43223764999999936,-0.3181592444496779
2015-12-15,14.925,15.0125,14.8375,11.124058,27187368.0,0,0,4.166351202696802,2.325384850571183,20.51253239127422,18.947113788893915,35.11912638951091,-362.5942,-395.4195153846154,-0.14864891240559253,-0.10292681321158562,-0.04572209919400691,11.2269724,11.4225089,11.51980885,,11.231575457908471,11.385353899149727,11.53400281155532,11.912546296783768,11.127071403216233,11.51980885,3.9267369999999997,-462.5942,-159.73944350230275,-452653500.0,16.179783129399812,1.7508175362903067,2.660333139558,0.0841677910781824,41505699.4,-0.39575085000000065,-0.2612958991497276
2015-12-16,15.0,15.1,14.925,11.29246,26121188.0,0,0,67.85654298366194,41.30387300052981,23.45648547932477,32.43211752493535,35.502799903359985,-345.75399999999996,-357.2926333333333,-0.14504822139034168,-0.11135109484733684,-0.03369712654300484,11.2120024,11.3860209,11.5099851,,11.251870305272314,11.37106253004977,11.516110751440111,11.915592381857671,11.104377818142328,11.5099851,3.914614714285715,-445.75399999999996,-100.93806860081348,-426532312.0,16.209308105342444,1.5281562283286891,2.6685713240963693,1.5138540270106526,39815471.4,-0.21752509999999958,-0.07860253004976947
2015-12-17,15.1375,15.2625,15.0875,11.423444,30436996.0,0,0,100.0,58.92869753761517,43.99994299436352,39.02433089812899,44.578373763246425,-332.6556,-347.00126666666665,-0.13012532989531245,-0.11510594185693196,-0.015019388038380488,11.2307142,11.3607602,11.4982903,,11.30906153684821,11.37912121773442,11.509246547629733,11.899472119181974,11.097108480818028,11.4982903,3.9143245714285717,-432.6556,-46.033784830315554,-396095316.0,15.017356309572977,1.824799403451174,2.440669202115947,1.1599244097388883,39311056.0,-0.07484630000000081,0.04432278226557962
2015-12-18,15.2125,15.3125,15.125,11.36731,19572584.0,0,0,84.21073357335732,68.74997216519193,50.0,41.379234088507054,47.13382387381741,-338.269,-338.89286666666663,-0.12142862197304893,-0.11637047788015537,-0.005058144092893568,11.264395,11.3420485,11.4837888,11.70478222,11.328477691232141,11.37730410731374,11.49873272928679,11.881717836009727,11.085859763990271,11.4837888,3.927246142857143,-438.269,-37.73301175277021,-415667900.0,12.606120978990063,1.909735149562998,1.8187953805361903,-0.4913929634530523,39205347.8,-0.11647879999999944,-0.009994107313740841
2015-12-21,15.0125,15.1875,14.975,11.348597,17362548.0,0,0,63.636672804387985,80.4876586337424,51.56253653322636,32.03880674147271,37.03694613262731,-340.1403,-337.02163333333334,-0.11472393488896238,-0.11604116928191678,0.0013172343929544056,11.3111738,11.307432,11.46554485,11.69388966,11.335184127488095,11.372887629265472,11.487611564154435,11.85243922910912,11.078650470890882,11.46554485,3.9029032857142854,-440.1403,-62.03974972924424,-433030448.0,13.49487383112431,1.3497278198358031,2.1046603292354935,-0.16462118126452374,39380909.6,-0.11694785000000074,-0.02429062926547232
2015-12-22,15.175,15.225,15.1,11.376665,20554364.0,0,0,27.27299227517804,81.39527368810911,67.92434946224641,41.86042754163551,38.97051599948126,-337.3335000000001,-338.58093333333335,-0.1059245369183639,-0.11401784280920621,0.008093305890842312,11.3616952,11.2943338,11.4547858,11.68446568,11.349011084992064,11.373468763224631,11.479393300142995,11.83884911492586,11.070722485074139,11.4547858,3.8932571428571423,-437.3335000000001,-37.11924017067822,-412476084.0,14.903918343617118,1.2842717078612094,2.1098749486291326,0.24732572669554642,39088928.2,-0.07812080000000066,0.0031962367753681775
2015-12-23,15.2375,15.325,15.2,11.395377,29054268.0,0,0,71.4274807994748,70.37064894244506,82.60860472897609,52.05476042314874,38.97056396408009,-335.4623,-337.6453666666667,-0.09633060931269988,-0.11048039610990495,0.014149786797205077,11.3822786,11.297140500000001,11.44496235,11.676323159999999,11.36446638999471,11.376839261190073,11.473169870502772,11.824286096071901,11.0656386039281,11.44496235,3.8909839285714285,-435.4623,-10.150297812131372,-383421816.0,15.383238400937897,1.4685965861554462,1.9045861976703493,0.16447702380266715,39348814.4,-0.04958535000000097,0.018537738809927262
2015-12-24,15.3375,15.4125,15.3,11.45151,33825888.0,0,0,100.0,57.894351935193704,84.3136063175632,58.666662866280056,45.73629023237317,-329.84899999999993,-334.21493333333336,-0.08323836848988542,-0.10503199058590106,0.02179362209601564,11.3878918,11.309303,11.42999295,11.665855999999998,11.393480926663141,11.38832706716083,11.471565435650716,11.781059141581256,11.078926758418746,11.42999295,3.905674928571428,-429.84899999999993,25.371823616771337,-349595928.0,15.585705676575893,1.623096092281397,1.760259142333348,0.4925944968735996,39311641.4,0.021517049999999927,0.06318293283917065
2015-12-25,15.3,15.4,15.3,11.526356,26184032.0,0,0,100.0,90.4754876012867,80.4877603691441,75.36209433816137,42.62287038967725,-390.74472727272763,-352.01867575757586,-0.06606170837526015,-0.09723793414377288,0.031176225768512728,11.419701,11.342048,11.42671845,11.657792940000002,11.437772617775428,11.409562287597625,11.475623995972885,11.772611791408192,11.080825108591807,11.42671845,3.888026142857143,-490.7447272727277,39.104040335880896,-323411896.0,16.969494967065533,1.1482139137585898,1.7682494271882288,0.6535906618428511,39362697.8,0.09963755000000063,0.1167937124023748
