Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_3,RSI_5,RSI_7,RSI_10,RSI_14,%K,%D,MACD,MACD_Signal,MACD_Histogram,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_12,EMA_26,BB_Upper,BB_Lower,BB_Middle,ATR_14,Williams_R,CCI_20,OBV,ADX,DI_Plus,DI_Minus,Price_Change_Pct,Volume_SMA_20,Price_SMA_20_Diff,Price_EMA_12_Diff,window_id,window_start,window_end,window_weeks,open_bin,high_bin,low_bin,close_bin,volume_bin,rsi_3_bin,rsi_5_bin,rsi_7_bin,rsi_10_bin,rsi_14_bin,stoch_k_bin,stoch_d_bin,macd_bin,macd_signal_bin,macd_hist_bin,sma_5_bin,sma_10_bin,sma_20_bin,sma_50_bin,ema_5_bin,ema_12_bin,ema_26_bin,bb_upper_bin,bb_lower_bin,bb_middle_bin,atr_14_bin,williams_r_bin,cci_20_bin,obv_bin,adx_bin,di_plus_bin,di_minus_bin,price_change_pct_bin,volume_sma_20_bin,price_sma_20_diff_bin,price_ema_12_diff_bin,window_data_count,window_price_range,window_price_volatility,window_avg_volume
2017-11-13,21.0625,21.1,21.049999,16.488363,3917128.0,0,0,15.789700286850646,34.28557238058795,37.49980827534719,37.73588545917227,48.57151621743221,-1241.1375416895344,-1250.7458119534854,0.0823412985077673,0.1091187566286149,-0.0267774581208475,16.5665984,16.5890911,16.5592632,16.28670652,16.540861941919317,16.54889114019086,16.466549841683094,16.68679201458959,16.43173438541041,16.5592632,4.674747000000001,-1341.1375416895344,-98.46585318497635,2339716560.0,39.01745173067023,0.5156887176384679,0.5920839902443624,-0.2956777604028682,8016963.8,-0.0709002000000005,-0.0605281401908612,10,2017-09-11,2017-11-19,10,Q3,Q3,Q3,Q3,Q1,Q1,Q1,Q2,Q1,Q2,Q2,Q1,Q3,Q3,Q1,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q2,Q1,Q3,Q3,Q2,Q3,Q2,Q1,Q2,Q1,47,0.977958000000001,0.28629442930675164,14470604.59574468
2017-11-14,21.075001,21.075001,20.987499,16.459024,4063196.0,0,0,27.273065303276823,10.344985649104729,36.5856030885795,29.411976998772957,47.2223879113232,-1249.231036604031,-1239.3391098691163,0.0690730543865534,0.1011096161802026,-0.0320365617936492,16.5216128,16.568554300000002,16.557796250000003,16.29140076,16.513582627946214,16.535065426315345,16.46599237192879,16.689369814074908,16.426222685925097,16.557796250000003,4.670786928571429,-1349.231036604031,-129.395328508992,2335653364.0,34.90866224474506,0.4778943872367055,0.6881648590967789,-0.1779376157596712,7573344.2,-0.0987722500000032,-0.0760414263153457,10,2017-09-11,2017-11-19,10,Q3,Q3,Q3,Q2,Q1,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q3,Q3,Q1,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q3,Q4,Q4,Q4,Q1,Q1,Q3,Q3,Q1,Q3,Q2,Q1,Q1,Q1,47,0.977958000000001,0.28629442930675164,14470604.59574468
2017-11-15,20.950001,20.9625,20.7875,16.29277,24280764.0,0,0,0.0,7.692368197501935,21.81793505542207,22.72743470049535,39.08063134165394,-799.0631111111112,-1096.477229801559,0.0446281217629653,0.0898133172967552,-0.0451851955337898,16.4570676,16.5333482,16.5450829,16.292574260000002,16.43997841863081,16.497789206882217,16.453161085119252,16.72226593322008,16.367899866779922,16.5450829,4.663759499999999,-899.0631111111112,-230.91150603731865,2311372600.0,32.345461444380334,0.4786144862621792,0.9189367504906708,-1.0101084973203722,7892856.8,-0.2523128999999997,-0.2050192068822163,10,2017-09-11,2017-11-19,10,Q2,Q2,Q2,Q2,Q4,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q1,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q3,Q4,Q4,Q3,Q2,Q1,Q2,Q3,Q1,Q3,Q1,Q1,Q1,Q1,47,0.977958000000001,0.28629442930675164,14470604.59574468
2017-11-16,20.825001,20.9375,20.799999,16.351444,8707248.0,0,0,23.075743214809705,26.469836362378786,17.30720069847837,31.81765364790311,42.390962451359535,-788.6321777777779,-945.6421084976402,0.0296480734480404,0.0777802685270122,-0.0481321950789718,16.4257722,16.5098765,16.53236935,16.29550802,16.410466945753875,16.475274559669568,16.445626486221528,16.726876968284472,16.337861731715527,16.53236935,4.659174428571428,-888.6321777777779,-180.05181486344708,2320079848.0,30.804123475280697,0.3449415517237119,0.9198410717827654,0.3601229256903426,7838731.0,-0.1809253499999989,-0.1238305596695674,10,2017-09-11,2017-11-19,10,Q2,Q2,Q2,Q2,Q2,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q1,Q3,Q3,Q4,Q4,Q3,Q3,Q4,Q3,Q4,Q4,Q3,Q2,Q1,Q2,Q3,Q1,Q3,Q3,Q1,Q1,Q1,47,0.977958000000001,0.28629442930675164,14470604.59574468
2017-11-17,21.075001,21.112499,21.0375,16.49814,28784476.0,0,0,55.2628463177836,45.65198061619162,39.99989774598046,45.569613699463346,43.61693332579109,-762.5528888888892,-783.4160592592594,0.0292759435893614,0.0680794035394821,-0.0388034599501206,16.4179482,16.503030799999998,16.530413349999996,16.300984579999998,16.43969129716925,16.478792319720405,16.449516376131044,16.725499822424712,16.33532687757528,16.530413349999996,4.652882857142856,-862.5528888888892,-37.70153241604548,2348864324.0,28.72407128742904,0.3837851064992618,0.921084869656845,0.897144007587336,8932842.4,-0.0322733499999969,0.0193476802795942,10,2017-09-11,2017-11-19,10,Q3,Q3,Q3,Q3,Q4,Q3,Q2,Q2,Q2,Q1,Q2,Q2,Q1,Q2,Q1,Q2,Q3,Q4,Q4,Q3,Q3,Q4,Q3,Q4,Q4,Q3,Q2,Q2,Q4,Q2,Q1,Q4,Q4,Q1,Q2,Q2,47,0.977958000000001,0.28629442930675164,14470604.59574468
2017-11-20,21.1,21.112499,20.975,16.429688,9204096.0,0,0,75.00127820262767,43.7501997166685,42.85740371148768,39.75909700183312,37.5002130306593,-774.7221333333339,-775.3024000000005,0.0231902014654465,0.0591015631246749,-0.0359113616592284,16.4062132,16.4864058,16.5255238,16.30646124,16.4363568647795,16.47123780899419,16.448047607528743,16.725754092373275,16.32529350762672,16.5255238,4.6451939285714285,-874.7221333333338,-63.0769961645833,2339660228.0,27.59309876838987,0.384420364427354,1.0187149652294225,-0.414907377437701,9038675.6,-0.0958357999999997,-0.0415498089941905,11,2017-11-20,2018-01-28,10,Q3,Q3,Q3,Q3,Q1,Q4,Q2,Q2,Q2,Q2,Q1,Q1,Q3,Q4,Q1,Q3,Q3,Q4,Q2,Q3,Q3,Q4,Q2,Q4,Q4,Q3,Q1,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q2,Q2,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-11-21,20.975,21.200001,20.975,16.576382,17878752.0,0,0,81.08235086032005,60.000340849054986,52.94147721975433,43.82048677812793,46.78934111345113,-783.4623563491066,-773.5791261904433,0.0298599795567895,0.0532532464110979,-0.0233932668543083,16.429684799999997,16.4756488,16.52894685,16.31624088,16.483031909853,16.487413838379698,16.45755385882291,16.73024796508401,16.32764573491599,16.52894685,4.651244285714285,-883.4623563491066,-8.926960141483148,2357538980.0,26.347658684149412,0.4990999336275921,1.0173898167341389,0.8928593166224408,9718182.6,0.0474351499999983,0.0889681616203006,11,2017-11-20,2018-01-28,10,Q3,Q3,Q3,Q3,Q3,Q4,Q3,Q2,Q2,Q2,Q1,Q1,Q3,Q4,Q2,Q3,Q3,Q4,Q3,Q3,Q3,Q4,Q2,Q4,Q4,Q4,Q1,Q2,Q2,Q1,Q1,Q2,Q4,Q1,Q2,Q3,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-11-22,21.2875,21.4,21.225,16.654613,19654892.0,0,0,76.66756426032038,86.27520566539741,61.97180055880415,52.22217551306542,53.152941523279985,-674.757061224493,-744.3138503023112,0.0409859540778505,0.0507997879444484,-0.0098138338665978,16.5020534,16.479560499999998,16.5367705,16.3258248,16.54022560656867,16.513136786321283,16.472150832243432,16.74507133972808,16.328469660271917,16.5367705,4.665954857142857,-774.757061224493,102.39878459376976,2377193872.0,23.945363833572006,0.8036940165118226,0.9185043857505928,0.4719425505517627,10217599.0,0.1178425000000018,0.1414762136787182,11,2017-11-20,2018-01-28,10,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q3,Q2,Q3,Q2,Q1,Q3,Q3,Q2,Q3,Q3,Q4,Q3,Q4,Q4,Q4,Q2,Q4,Q4,Q4,Q2,Q3,Q3,Q1,Q3,Q2,Q3,Q1,Q3,Q3,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-11-23,21.2875,21.3375,21.237499,16.664392,6208204.0,0,0,100.0,84.78343988689599,65.21740419099561,60.0,54.54547144712332,-673.1604897959218,-710.4599691231739,0.0500159004510116,0.050643010445761,-0.0006271099947494,16.564643,16.4952076,16.54606115,16.336191120000002,16.581614404379113,16.53640681919493,16.48639091874392,16.759934483019837,16.332187816980163,16.54606115,4.6664225,-773.1604897959218,84.5173156186707,2383402076.0,22.3652488327623,0.803613474776446,0.8801465607294886,0.0587164649217486,9882712.8,0.1183308499999995,0.1279851808050693,11,2017-11-20,2018-01-28,10,Q4,Q4,Q4,Q4,Q1,Q4,Q4,Q3,Q3,Q3,Q2,Q1,Q3,Q3,Q2,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q2,Q3,Q3,Q1,Q3,Q2,Q2,Q1,Q3,Q3,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-11-24,21.3125,21.325001,21.237499,16.654613,4274136.0,0,0,89.9998977390112,75.00087877674311,84.90637751902854,57.692302650122365,52.777701507036255,-674.757061224493,-674.2248707483026,0.0557405718208592,0.0516625227207807,0.0040780491000785,16.5959376,16.506942900000002,16.55437365,16.34518826,16.60594726958608,16.554592385472635,16.498851813651775,16.77170000499868,16.337047295001316,16.55437365,4.6594371428571435,-774.757061224493,72.51177721244544,2379127940.0,21.14910787606909,0.7090065446286254,0.8814660630376541,-0.058682008920563,9668192.0,0.1002393500000025,0.1000206145273665,11,2017-11-20,2018-01-28,10,Q4,Q4,Q4,Q4,Q1,Q4,Q3,Q4,Q3,Q3,Q2,Q2,Q3,Q4,Q2,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q2,Q3,Q3,Q1,Q2,Q2,Q2,Q1,Q3,Q3,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-11-27,21.2875,21.2875,21.025,16.459024,8509216.0,0,0,4.545264400618322,53.33309094875391,58.2094563658007,48.38705775893442,40.336101959692435,-706.689959183677,-684.8691700680307,0.0439879517052581,0.0501276085176762,-0.006139656812418,16.6018048,16.504009,16.54655005,16.35242522,16.55697284639072,16.539889556938384,16.495901605233126,16.765868360602944,16.327231739397057,16.54655005,4.6525674285714285,-806.689959183677,-18.48275172306843,2370618724.0,21.57765006811223,0.7100534230378216,1.2090068119685182,-1.174383337517371,9422054.4,-0.087526050000001,-0.0808655569383844,11,2017-11-20,2018-01-28,10,Q4,Q4,Q3,Q3,Q1,Q1,Q2,Q2,Q2,Q2,Q1,Q2,Q3,Q3,Q2,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q1,Q2,Q3,Q1,Q2,Q3,Q1,Q1,Q2,Q2,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-11-28,20.987499,21.0,20.875,16.351444,8028492.0,0,0,0.0,21.949929917846944,38.09486710035979,44.55416875901063,39.02415706330984,-724.25404081633,-701.9003537415001,0.0256968909114938,0.0452414649964397,-0.0195445740849458,16.5568172,16.493250999999997,16.53090265,16.357314979999998,16.48846323092715,16.510897932794016,16.485201041882522,16.75928842682639,16.302516873173612,16.53090265,4.647205214285714,-824.2540408163301,-120.76248190510717,2362590232.0,23.020691996389452,0.7108727237644022,1.440955149802552,-0.6536232039032086,9397192.2,-0.1794586500000008,-0.1594539327940154,11,2017-11-20,2018-01-28,10,Q3,Q3,Q3,Q3,Q1,Q1,Q1,Q1,Q2,Q2,Q1,Q2,Q3,Q3,Q2,Q4,Q4,Q4,Q3,Q3,Q4,Q4,Q2,Q4,Q4,Q3,Q1,Q1,Q2,Q1,Q2,Q3,Q1,Q1,Q2,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-11-29,20.9125,20.987499,20.887501,16.371004,5527436.0,0,0,6.060812632269958,8.57146196028394,44.82697827267409,54.65106048031343,43.85946972856751,-721.0605714285751,-717.3348571428609,0.0126337875441677,0.0387199295059853,-0.0260861419618175,16.5000954,16.5010744,16.5172113,16.36259594,16.449310153951433,16.489375789287244,16.476742001743077,16.74963520834556,16.28478739165444,16.5172113,4.646423071428571,-821.0605714285751,-105.39195301738218,2368117668.0,24.675040606255727,0.71099238657054,1.2298231313817232,0.119622462701141,9410814.4,-0.1462073000000003,-0.1183717892872451,11,2017-11-20,2018-01-28,10,Q3,Q3,Q3,Q3,Q1,Q1,Q1,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q2,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q2,Q4,Q4,Q3,Q1,Q1,Q2,Q1,Q2,Q3,Q2,Q1,Q2,Q2,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-11-30,20.75,20.75,20.5625,16.0874,32153968.0,0,0,4.762090255730726,3.1747474485156175,15.277182079241854,37.61477873549189,33.571295014052666,-534.3402985074637,-659.8849702507897,-0.0203684932996814,0.0269022449448519,-0.0472707382445334,16.384697,16.474669999999996,16.49227325,16.35907538,16.328673435967623,16.42753336016613,16.44790185346581,16.791093637271096,16.193452862728904,16.49227325,4.628524214285714,-634.3402985074637,-225.21486243052223,2335963700.0,26.318083211869045,0.7137418485086686,1.562514395401469,-1.7323555720834216,10706005.4,-0.4048732500000014,-0.3401333601661314,11,2017-11-20,2018-01-28,10,Q2,Q2,Q2,Q2,Q4,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q1,Q3,Q3,Q4,Q4,Q3,Q3,Q3,Q3,Q4,Q4,Q3,Q2,Q1,Q1,Q1,Q2,Q3,Q1,Q1,Q1,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-01,20.5375,20.725,20.4125,16.155855,22481288.0,0,0,23.684203444925817,13.043355839167075,14.084332594988297,32.67302674940238,38.02796312485322,-431.0526582278496,-562.1511760546296,-0.0405320638377446,0.0134153831883326,-0.0539474470260773,16.2849454,16.4404415,16.47173615,16.35848856,16.27106729064508,16.385736689371342,16.426268753209087,16.80367225129308,16.139800048706924,16.47173615,4.633871357142858,-531.0526582278496,-196.5670703712531,2358444988.0,28.90241129479653,0.7129182435069427,1.7919280976401677,0.4255193505476429,11538896.0,-0.3158811500000027,-0.2298816893713429,11,2017-11-20,2018-01-28,10,Q2,Q2,Q2,Q2,Q3,Q1,Q1,Q1,Q1,Q2,Q3,Q2,Q2,Q3,Q1,Q2,Q3,Q3,Q4,Q2,Q3,Q3,Q3,Q4,Q3,Q3,Q3,Q1,Q2,Q1,Q2,Q4,Q3,Q1,Q1,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-04,20.6625,20.737499,20.5875,16.214531,6014996.0,0,0,30.952073721499573,27.272321636067986,19.736613731982757,38.99955723571943,41.379089055678264,-425.1107848101278,-463.50124718181377,-0.0511871226486171,0.0004948820209426,-0.0516820046695598,16.2360468,16.4189258,16.4526658,16.36122678,16.252221860430055,16.35939735254498,16.4105844751936,16.798107487525886,16.10722411247411,16.4526658,4.633514642857143,-525.1107848101278,-136.30433173697347,2364459984.0,30.44884116511204,0.7322411304408567,1.695718330446622,0.3631872160278826,11524985.6,-0.2381347999999974,-0.1448663525449802,11,2017-11-20,2018-01-28,10,Q2,Q2,Q2,Q2,Q1,Q2,Q1,Q1,Q1,Q2,Q3,Q2,Q2,Q3,Q1,Q2,Q3,Q3,Q4,Q2,Q3,Q3,Q3,Q4,Q3,Q3,Q3,Q1,Q2,Q1,Q2,Q4,Q3,Q1,Q1,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-05,20.637501,20.6625,20.549999,16.0874,7520528.0,0,0,50.0,26.315780031788933,17.04530005403238,24.489244394731188,42.553122053810945,-437.98481012658385,-431.3827510548538,-0.0690932784389168,-0.0134227500710292,-0.0556705283678876,16.183238,16.3700276,16.422838199999997,16.359466440000002,16.197281240286703,16.3175516059996,16.386644884438518,16.78672059610809,16.058955803891905,16.422838199999997,4.629549857142857,-537.9848101265839,-142.93523894457002,2356939456.0,30.53718439597015,0.7328682279477354,1.446455037945833,-0.7840559804042524,11458717.8,-0.3354381999999987,-0.2301516059996018,11,2017-11-20,2018-01-28,10,Q2,Q2,Q2,Q2,Q1,Q2,Q1,Q1,Q1,Q2,Q2,Q3,Q2,Q2,Q1,Q2,Q3,Q3,Q4,Q2,Q3,Q3,Q3,Q4,Q3,Q3,Q2,Q1,Q2,Q1,Q2,Q3,Q1,Q1,Q1,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-06,20.525,20.525,20.2125,15.81357,52941612.0,0,0,12.765725996819585,15.662390845834096,15.624773655888845,13.559125221082027,33.12876084654491,-370.4362105263157,-411.1772684876758,-0.1041789186912716,-0.0315739837950777,-0.0726049348961939,16.0717512,16.2859233,16.3827419,16.35653256,16.06937749352447,16.240015974307354,16.344194892998626,16.825433627739837,15.94005017226016,16.3827419,4.614754857142858,-470.4362105263156,-195.71183506858924,2303997844.0,30.55575266431444,0.7352178187208408,1.9734835628476637,-1.7021395626390712,13943822.4,-0.5691718999999988,-0.4264459743073541,11,2017-11-20,2018-01-28,10,Q2,Q2,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q3,Q3,Q2,Q2,Q1,Q2,Q3,Q3,Q3,Q2,Q2,Q3,Q3,Q3,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q4,Q1,Q1,Q1,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-07,20.299999,20.3125,20.112499,15.823352,29236120.0,0,0,2.381537847266898,25.45447446799828,18.604747942423515,13.559349940120596,26.845496183625244,-333.13737232048777,-380.5194643244625,-0.1297001135477771,-0.0511992097456175,-0.0785009038021595,16.018941599999998,16.2018193,16.348513450000002,16.35633702,15.98736899568298,16.175913824413914,16.30561393796169,16.852121767926217,15.844905132073784,16.348513450000002,4.596031642857143,-433.13737232048777,-187.0765770457297,2333233964.0,32.19879749240124,0.4662407288225296,2.136938227905707,0.0618582647688104,15153968.6,-0.5251614500000024,-0.3525618244139146,11,2017-11-20,2018-01-28,10,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q4,Q3,Q1,Q2,Q1,Q2,Q2,Q3,Q3,Q2,Q2,Q3,Q4,Q3,Q3,Q3,Q4,Q1,Q1,Q2,Q1,Q4,Q2,Q2,Q1,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-08,20.375,20.375,20.1625,15.823352,25120068.0,0,0,3.4490783182656486,14.583559676962608,16.666666666666814,13.675235337661787,28.168777768976568,-333.13737232048777,-345.5703183890971,-0.1482172877111587,-0.0706028253387258,-0.0776144623724329,15.952441,16.1186932,16.31281805,16.35868418,15.932696663788656,16.12167354373485,16.26989083144601,16.85946089727344,15.766175202726563,16.31281805,4.591552285714286,-433.13737232048777,-147.32455218222117,2333233964.0,33.021006440078466,0.5639238220899169,2.0417947045981855,0.0,16225330.8,-0.4894660500000007,-0.2983215437348505,11,2017-11-20,2018-01-28,10,Q2,Q1,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q4,Q4,Q1,Q2,Q1,Q2,Q2,Q3,Q4,Q2,Q2,Q3,Q4,Q3,Q3,Q2,Q4,Q1,Q1,Q2,Q1,Q4,Q2,Q3,Q1,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-11,20.299999,20.4125,20.299999,15.940703,10955980.0,0,0,100.0,24.07393380723867,38.80560112938309,25.68780142762121,26.61822183739693,-324.02273862311597,-330.0991610880306,-0.1516746260133992,-0.0868171854736605,-0.0648574405397387,15.8976754,16.0668611,16.285435049999997,16.3618136,15.935365442525772,16.093831921621796,16.245506547635195,16.849638152464134,15.721231947535856,16.285435049999997,4.578611928571428,-424.022738623116,-104.8512414021538,2344189944.0,34.97541629878098,0.4875120683409836,2.047565351489009,0.7416317351721657,16577273.4,-0.3447320499999975,-0.1531289216217963,11,2017-11-20,2018-01-28,10,Q1,Q1,Q2,Q2,Q2,Q4,Q1,Q1,Q1,Q1,Q4,Q4,Q1,Q2,Q1,Q2,Q2,Q3,Q4,Q2,Q2,Q2,Q4,Q3,Q3,Q2,Q4,Q1,Q2,Q2,Q1,Q4,Q4,Q4,Q1,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-12,20.35,20.375,20.137501,15.833129,15762584.0,0,0,52.17339113037674,24.99975419684303,26.7603666194279,25.687946016887963,20.422340479156503,-349.3360413583339,-335.49871743397927,-0.1612362827913536,-0.1017010049371991,-0.0595352778541544,15.8468212,16.0150296,16.254140299999996,16.36396504,15.901286628350515,16.053723779833827,16.21496006262518,16.84653149910597,15.661749100894022,16.254140299999996,4.550803285714286,-449.3360413583339,-112.49446070160737,2328427360.0,40.62972908745597,0.1765763614166323,2.3151313035064436,-0.6748384936348106,17162242.8,-0.4210112999999964,-0.2205947798338279,11,2017-11-20,2018-01-28,10,Q1,Q1,Q1,Q1,Q2,Q3,Q1,Q1,Q1,Q1,Q3,Q4,Q1,Q2,Q1,Q1,Q2,Q3,Q4,Q1,Q2,Q2,Q4,Q3,Q3,Q2,Q3,Q1,Q1,Q3,Q1,Q4,Q1,Q4,Q1,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-13,20.275,20.299999,20.225,15.842914,6707996.0,0,0,54.167270248391745,56.00101434811776,21.21269867829255,25.00018936022765,20.42268430239595,-352.1301408162623,-341.8296402659042,-0.1661095890100767,-0.1145827217517746,-0.0515268672583021,15.85269,15.9622206,16.2316475,16.3653342,15.881829085567013,16.021291506013238,16.187401095023315,16.85139296995212,15.611902030047885,16.2316475,4.5353735,-452.1301408162623,-97.52765488859012,2335135356.0,46.43555137412595,0.1771770915260415,2.323007607390465,0.0618007975555556,16283604.4,-0.3887335000000007,-0.1783775060132377,11,2017-11-20,2018-01-28,10,Q1,Q1,Q1,Q1,Q1,Q3,Q2,Q1,Q1,Q1,Q3,Q4,Q1,Q1,Q1,Q1,Q2,Q2,Q4,Q1,Q2,Q2,Q4,Q2,Q2,Q2,Q3,Q1,Q1,Q3,Q1,Q4,Q2,Q4,Q1,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-14,20.387501,20.5,20.3375,15.989607,8985120.0,0,0,59.26029721418516,71.79518776726981,42.6473087073224,44.68098298989318,28.205242493166622,-350.88412690712556,-350.78343636057394,-0.1563327139505581,-0.1229327201915313,-0.0333999937590267,15.885941,15.9524413,16.21355565,16.366312280000002,15.917755057044674,16.016416966626586,16.172749680577144,16.839669348645334,15.587441951354664,16.21355565,4.535121857142857,-450.8841269071256,-59.28462974511626,2344120476.0,50.30638408229023,0.4921902712773224,2.3231365054200888,0.9259218348341758,16297498.0,-0.2239486500000005,-0.0268099666265868,11,2017-11-20,2018-01-28,10,Q2,Q2,Q2,Q2,Q1,Q3,Q3,Q2,Q2,Q1,Q3,Q3,Q1,Q1,Q1,Q1,Q1,Q2,Q4,Q1,Q2,Q2,Q3,Q1,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q4,Q4,Q4,Q2,Q2,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-15,20.4125,20.4125,20.1625,15.862469,16308644.0,0,0,55.17248674263818,53.84600258386258,54.71703937506157,35.00010225367099,29.530202263445517,-478.8760801396278,-393.9634492876719,-0.1570332623916677,-0.1297528286315586,-0.027280433760109,15.8937644,15.9231027,16.1817721,16.364747599999998,15.899326371363117,15.992732664068653,16.14976592646032,16.811585260227552,15.551958939772447,16.1817721,4.520122285714287,-578.8760801396277,-79.0879445836949,2327811832.0,53.04108641699763,0.4938235552160787,2.271588353993951,-0.7951289859719379,15673706.4,-0.319303099999999,-0.1302636640686501,11,2017-11-20,2018-01-28,10,Q2,Q1,Q1,Q1,Q3,Q3,Q2,Q2,Q1,Q1,Q2,Q3,Q1,Q1,Q1,Q1,Q1,Q2,Q4,Q1,Q1,Q2,Q3,Q1,Q2,Q1,Q2,Q2,Q1,Q3,Q1,Q4,Q1,Q3,Q1,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-18,20.299999,20.3125,20.2125,15.882032,15370456.0,0,0,56.666462163507184,42.85811667839324,55.55572387257065,32.29216262074644,32.857439184540354,-483.4819428571428,-437.7473833012987,-0.1542319910860801,-0.1346486611224629,-0.0195833299636171,15.8820302,15.8898528,16.1543893,16.362205019999998,15.893561580908743,15.975701792673474,16.129933783759554,16.78643566890834,15.522342931091655,16.1543893,4.513626214285715,-583.4819428571427,-74.92582420914891,2343182288.0,54.970302342663224,0.4945342727047449,2.03748120354354,0.1233288462218595,15982024.4,-0.2723572999999977,-0.0936697926734737,11,2017-11-20,2018-01-28,10,Q1,Q1,Q1,Q1,Q2,Q3,Q1,Q2,Q1,Q1,Q2,Q3,Q1,Q1,Q2,Q1,Q1,Q2,Q4,Q1,Q1,Q2,Q3,Q1,Q2,Q1,Q2,Q2,Q1,Q4,Q1,Q4,Q2,Q3,Q1,Q2,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-19,20.299999,20.35,20.174999,15.803792,16380392.0,0,0,8.69694719948778,46.1542293383392,48.387054213449765,34.066178552647514,30.13715995411195,-675.874547647768,-546.0775235481796,-0.1565210008485262,-0.1390231290676756,-0.0174978717808506,15.8761628,15.861492000000002,16.1157598,16.357119660000002,15.863638387272498,15.94925413226217,16.105775133110697,16.73348708979492,15.498032510205077,16.1157598,4.501620000000001,-775.874547647768,-74.93271135620482,2326801896.0,57.477407281491665,0.4958532388657543,2.1024193195211516,-0.49263217704133,15907106.4,-0.3119677999999997,-0.1454621322621712,11,2017-11-20,2018-01-28,10,Q1,Q1,Q1,Q1,Q3,Q1,Q2,Q2,Q1,Q1,Q2,Q2,Q1,Q1,Q2,Q1,Q1,Q2,Q3,Q1,Q1,Q1,Q2,Q1,Q2,Q1,Q2,Q2,Q1,Q4,Q1,Q4,Q1,Q3,Q1,Q1,49,1.4962729999999986,0.42998721346482655,16791552.653061226
2017-12-20,20.200001,20.275,20.1875,15.85269,18609096.0,0,0,46.6670302179263,51.162337229984935,41.81869560933365,52.941247233182594,40.16399076032851,-681.5694399999998,-613.6419768349703,-0.1526299742994616,-0.1417444981140328,-0.0108854761854288,15.878118,15.865404000000002,16.075663650000003,16.34792686,15.859988924848333,15.934398111914144,16.087028086213607,16.648602003489767,15.502725296510238,16.075663650000003,4.508206571428572,-781.5694399999998,-70.53153066201163,2345410992.0,58.55546866036872,0.4951287883056188,1.584412122577969,0.3094067550370338,15854816.6,-0.2229736500000019,-0.0817081119141445,11,2017-11-20,2018-01-28,10,Q1,Q1,Q1,Q1,Q3,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q1,Q1,Q2,Q1,Q1,Q2,Q3,Q1,Q1,Q1,Q2,Q1,Q2,Q1,Q2,Q2,Q2,Q4,Q1,Q3,Q3,Q3,Q2,Q2,49,1.4962729999999986,0.42998721346482655,16791552.653061226
